Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Rodionov J.|AUT|Left-Handed|1.46|Travaglia S.|ITA|Right-Handed|2.58|0.0|-8.0|348.0|6.0|6.0
Varioussurfaces|Pospisil V.|CAN|Right-Handed|2.1|Hong S.|KOR|Right-Handed|1.7|0.0|7.0|284.0|23.0|18.0
hard|Bolt A.|AUS|Left-Handed|1.7|Uchiyama Y.|JPN|Right-Handed|2.09|0.0|-2.0|-12.0|6.0|0.0
Varioussurfaces|Ramanathan R.|IND|Right-Handed|1.17|Qureshi A.|PAK|Right-Handed|4.77|0.0|-10.0|-180.0|-2.0|5.0
clay|Cecchinato M.|ITA|Right-Handed|1.51|Kicker N.|ARG|Right-Handed|2.29|0.0|0.0|285.0|3.0|7.0
indoors|Coric B.|HRV|Right-Handed|2.74|Rune H.|DNK|Right-Handed|1.45|0.0|7.0|-2510.0|17.0|3.0
Varioussurfaces|Ajdukovic D.|HRV|Right-Handed|1.69|De Loore J.|BEL|Right-Handed|2.13|0.0|-5.0|43.0|-11.0|-6.0
clay|Collarini A.|ARG|Left-Handed|1.89|Gakhov I.|RUS|Left-Handed|1.85|0.0|4.0|47.0|0.0|-6.0
Varioussurfaces|Piros Z.|HUN|Right-Handed|1.07|Krawietz K.|DEU|Right-Handed|7.86|0.0|-8.0|381.0|-17.0|-8.0
Varioussurfaces|Bergs Z.|BEL|Right-Handed|2.17|Cilic M.|HRV|Right-Handed|1.67|0.0|-10.0|-275.0|-6.0|-13.0
Varioussurfaces|Cerundolo F.|ARG|Right-Handed|1.08|Popko D.|KAZ|Right-Handed|7.95|0.0|-5.0|1202.0|-9.0|-6.0
clay|Olivo R.|ARG|Right-Handed|1.81|Olivieri G.|ARG|Right-Handed|1.95|0.0|7.0|90.0|0.0|5.0
Varioussurfaces|Tsitsipas S.|GRC|Right-Handed|1.06|Copil M.|ROU|Right-Handed|9.26|0.0|-8.0|4959.0|2.0|0.0
Varioussurfaces|Skatov T.|KAZ|Right-Handed|5.37|Etcheverry T.|ARG|Right-Handed|1.14|0.0|-2.0|-893.0|-9.0|-23.0
Varioussurfaces|Monteiro T.|BRA|Left-Handed|1.88|Ymer E.|SWE|Right-Handed|1.88|0.0|4.0|214.0|-1.0|0.0
clay|Bagnis F.|ARG|Left-Handed|1.44|Rodriguez Taverna S.|ARG|Right-Handed|2.73|0.0|9.0|167.0|0.0|-8.0
