Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Alcaraz C.|ESP|Right-Handed|1.02|Koepfer D.|DEU|Left-Handed|19.08|0.0|-8.0|8517.0|-7.0|5.0
hard|Vesely J.|CZE|Left-Handed|4.41|Cerundolo F.|ARG|Right-Handed|1.21|0.0|7.0|-1498.0|16.0|13.0
clay|Piros Z.|HUN|Right-Handed|1.21|Wessels L.|DEU|Right-Handed|4.17|0.0|-1.0|384.0|-22.0|-18.0
hard|Silva F.|PRT|Left-Handed|2.18|Elias G.|PRT|Right-Handed|1.64|0.0|-4.0|-251.0|-2.0|-5.0
hard|Monfils G.|FRA|Right-Handed|1.34|Daniel T.|JPN|Right-Handed|3.28|0.0|5.0|-357.0|5.0|2.0
hard|Hijikata R.|AUS|Right-Handed|3.31|Fucsovics M.|HUN|Right-Handed|1.34|0.0|-8.0|-208.0|-14.0|-10.0
hard|Djokovic N.|SRB|Right-Handed|1.01|Zapata Miralles B.|ESP|Right-Handed|27.38|0.0|9.0|6749.0|-2.0|4.0
hard|Sinner J.|ITA|Right-Handed|1.03|Hanfmann Y.|DEU|Right-Handed|14.43|0.0|-8.0|2886.0|-10.0|-5.0
clay|Paire B.|FRA|Right-Handed|1.55|Hemery C.|FRA|Right-Handed|2.37|0.0|5.0|-32.0|-3.0|5.0
clay|Kuzmanov D.|BGR|Right-Handed|1.52|Zekic M.|SRB|Right-Handed|2.44|0.0|-6.0|131.0|-2.0|8.0
hard|Karatsev A.|RUS|Right-Handed|1.34|Carballes Baena R.|ESP|Right-Handed|3.3|0.0|0.0|-27.0|8.0|2.0
hard|Djere L.|SRB|Right-Handed|1.47|Gaston H.|FRA|Left-Handed|2.69|0.0|4.0|565.0|14.0|15.0
clay|Seyboth Wild T.|BRA|Right-Handed|1.38|Agamenone F.|ITA|Right-Handed|2.89|0.0|-6.0|145.0|-4.0|-3.0
clay|Bourgue M.|FRA|Right-Handed|2.07|Ajdukovic D.|HRV|Right-Handed|1.72|0.0|5.0|181.0|8.0|3.0
