Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Nadal R.|ESP|Left-Handed|2.83|Djokovic N.|SRB|Right-Handed|1.45|0.0|2.0|-3135.0|5.0|-2.0
clay|Etcheverry T.|ARG|Right-Handed|1.71|Agamenone F.|ITA|Right-Handed|2.06|0.0|-6.0|303.0|0.0|8.0
clay|Andujar P.|ESP|Right-Handed|1.27|Miedler L.|AUT|Right-Handed|3.56|0.0|10.0|488.0|2.0|-3.0
clay|Laaksonen H.|CHE|Right-Handed|1.44|Milojevic N.|SRB|Right-Handed|2.62|0.0|5.0|143.0|2.0|-3.0
clay|Bergs Z.|BEL|Right-Handed|1.68|Mena F.|ARG|Right-Handed|2.05|0.0|-6.0|13.0|5.0|2.0
clay|Zverev A.|DEU|Right-Handed|4.01|Alcaraz C.|ESP|Right-Handed|1.25|0.0|7.0|2427.0|18.0|13.0
clay|Napolitano S.|ITA|Right-Handed|2.74|Caruso S.|ITA|Right-Handed|1.41|0.0|-2.0|-165.0|10.0|11.0
clay|Klein L.|SVK|Right-Handed|1.19|Erler A.|AUT|Right-Handed|4.53|0.0|-1.0|98.0|2.0|0.0
clay|Munar J.|ESP|Right-Handed|1.21|Giannessi A.|ITA|Left-Handed|4.14|0.0|-6.0|376.0|-6.0|-2.0
clay|Haase R.|NLD|Right-Handed|1.55|Gulbis E.|LVA|Right-Handed|2.34|0.0|0.0|-5.0|-8.0|0.0
clay|Musetti L.|ITA|Right-Handed|1.15|Skatov T.|KAZ|Right-Handed|5.12|0.0|-1.0|627.0|2.0|12.0
clay|Collarini A.|ARG|Left-Handed|2.54|Cecchinato M.|ITA|Right-Handed|1.48|0.0|2.0|-136.0|2.0|0.0
clay|Fabbiano T.|ITA|Right-Handed|1.52|Coppejans K.|BEL|Right-Handed|2.42|0.0|8.0|-32.0|2.0|-7.0
hard|Jaziri M.|TUN|Right-Handed|3.81|Celikbilek A.|TUR|Right-Handed|1.24|0.0|10.0|-140.0|9.0|0.0
clay|Rinderknech A.|FRA|Right-Handed|1.27|Giustino L.|ITA|Right-Handed|3.54|0.0|-5.0|419.0|3.0|16.0
clay|Shevchenko A.|KAZ|Right-Handed|1.44|Balazs A.|HUN|Right-Handed|2.67|0.0|-12.0|140.0|-8.0|5.0
hard|Kubler J.|AUS|Right-Handed|1.16|Villanueva G.|ARG|Right-Handed|4.89|0.0|3.0|193.0|4.0|3.0
