Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Cilic M.|HRV|Right-Handed|2.17|Rublev A.|RUS|Right-Handed|1.71|0.0|9.0|-2250.0|19.0|10.0
hard|Gomez E.|ECU|Right-Handed|1.52|Menendez-Maceiras A.|ESP|Right-Handed|2.41|0.0|-4.0|29.0|6.0|2.0
grass|Ramanathan R.|IND|Right-Handed|1.55|Sugita Y.|JPN|Right-Handed|2.41|0.0|-6.0|-259.0|8.0|13.0
clay|Shevchenko A.|KAZ|Right-Handed|2.02|Laaksonen H.|CHE|Right-Handed|1.74|0.0|-11.0|-321.0|-8.0|0.0
clay|Kopriva V.|CZE|Right-Handed|2.44|Andujar P.|ESP|Right-Handed|1.52|0.0|-13.0|-300.0|-11.0|-2.0
clay|Olivieri G.|ARG|Right-Handed|2.31|Barrere G.|FRA|Right-Handed|1.58|0.0|-5.0|-12.0|-7.0|-8.0
clay|Ruud C.|NOR|Right-Handed|1.44|Rune H.|DNK|Right-Handed|2.81|0.0|5.0|2781.0|9.0|-2.0
clay|Svrcina D.|CZE|Right-Handed|1.46|Donskoy E.|RUS|Right-Handed|2.64|0.0|-11.0|-207.0|-7.0|-7.0
clay|Munar J.|ESP|Right-Handed|1.28|Elias G.|PRT|Right-Handed|3.52|0.0|-6.0|252.0|0.0|0.0
clay|Bonadio R.|ITA|Right-Handed|2.17|Collarini A.|ARG|Left-Handed|1.64|0.0|-2.0|-16.0|1.0|-5.0
clay|Klein L.|SVK|Right-Handed|1.44|Couacaud E.|FRA|Right-Handed|2.68|0.0|-2.0|-153.0|7.0|10.0
grass|Thompson J.|AUS|Right-Handed|1.48|Copil M.|ROU|Right-Handed|2.57|0.0|-5.0|84.0|-5.0|-10.0
