Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Zeppieri G.|ITA|Left-Handed|1.2|Napolitano S.|ITA|Right-Handed|4.29|0.0|-6.0|-131.0|-12.0|-11.0
clay|Novak D.|AUT|Right-Handed|2.25|Klein L.|SVK|Right-Handed|1.57|0.0|3.0|317.0|-5.0|-10.0
clay|Geerts M.|BEL|Right-Handed|2.58|Pellegrino A.|ITA|Right-Handed|1.47|0.0|-1.0|32.0|-8.0|-7.0
clay|Ramos-Vinolas A.|ESP|Left-Handed|1.22|Thompson J.|AUS|Right-Handed|4.2|0.0|6.0|518.0|-6.0|5.0
hard|Menendez-Maceiras A.|ESP|Right-Handed|2.24|Schnur B.|CAN|Right-Handed|1.6|0.0|9.0|130.0|-9.0|-10.0
clay|Svrcina D.|CZE|Right-Handed|2.02|Moutet C.|FRA|Left-Handed|1.75|0.0|-3.0|-408.0|0.0|3.0
clay|Popko D.|KAZ|Right-Handed|2.62|Ofner S.|AUT|Right-Handed|1.4|0.0|1.0|-91.0|6.0|0.0
clay|Olivo R.|ARG|Right-Handed|1.25|Janvier M.|FRA|Right-Handed|3.79|0.0|5.0|77.0|-7.0|-13.0
clay|Dellien H.|BOL|Right-Handed|1.51|Vesely J.|CZE|Left-Handed|2.57|0.0|2.0|-89.0|-19.0|-18.0
clay|Bonzi B.|FRA|Right-Handed|2.74|Thiem D.|AUT|Right-Handed|1.45|0.0|-3.0|196.0|-3.0|0.0
hard|Chung Y.|KOR|Right-Handed|1.59|Tomic B.|AUS|Right-Handed|2.26|0.0|-5.0|-157.0|-13.0|-18.0
clay|Villanueva G.|ARG|Right-Handed|1.35|Menezes J.|BRA|Right-Handed|3.08|0.0|-1.0|-179.0|-11.0|-10.0
clay|Grenier H.|FRA|Right-Handed|1.82|Hoang A.|FRA|Right-Handed|1.9|0.0|-2.0|-67.0|9.0|13.0
clay|Moroni G.|ITA|Right-Handed|1.39|Simon G.|FRA|Right-Handed|2.88|0.0|-10.0|-301.0|11.0|2.0
clay|Cuevas P.|URY|Right-Handed|2.01|Carballes Baena R.|ESP|Right-Handed|1.79|0.0|7.0|-64.0|1.0|-3.0
hard|Jaziri M.|TUN|Right-Handed|1.45|Krstin P.|SRB|Right-Handed|2.4|0.0|9.0|-64.0|1.0|2.0
clay|Furness E.|FRA|Right-Handed|1.21|Lacko L.|SVK|Right-Handed|4.12|0.0|-11.0|-74.0|-21.0|-18.0
clay|Lestienne C.|FRA|Right-Handed|2.25|Zuk K.|POL|Right-Handed|1.6|0.0|6.0|-83.0|-1.0|-3.0
clay|Giustino L.|ITA|Right-Handed|2.18|Barrere G.|FRA|Right-Handed|1.64|0.0|3.0|-50.0|3.0|-3.0
clay|Baez S.|ARG|Right-Handed|1.33|Sousa J.|PRT|Right-Handed|3.35|0.0|-12.0|156.0|-4.0|-15.0
clay|Kolar Z.|CZE|Right-Handed|1.57|Rosol L.|CZE|Right-Handed|2.3|0.0|-11.0|-36.0|-7.0|-8.0
