Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Nishioka Y.|JPN|Left-Handed|1.4|Gojowczyk P.|DEU|Right-Handed|2.88|0.0|-6.0|-73.0|-19.0|-18.0
indoors|Barrere G.|FRA|Right-Handed|1.34|Mayot H.|FRA|Right-Handed|3.14|0.0|8.0|405.0|9.0|5.0
indoors|Arnaboldi A.|ITA|Left-Handed|1.75|Lenz J.|DEU|Right-Handed|1.99|0.0|8.0|44.0|-10.0|-8.0
hard|Vesely J.|CZE|Left-Handed|3.54|Cilic M.|HRV|Right-Handed|1.3|0.0|-5.0|-1315.0|5.0|0.0
hard|Djokovic N.|SRB|Right-Handed|1.04|Musetti L.|ITA|Right-Handed|11.58|0.0|14.0|7865.0|5.0|2.0
indoors|Pouille L.|FRA|Right-Handed|1.69|Gombos N.|SVK|Right-Handed|2.08|0.0|-1.0|-184.0|-1.0|-8.0
clay|Bagnis F.|ARG|Left-Handed|1.68|Zapata Miralles B.|ESP|Right-Handed|2.15|0.0|7.0|268.0|0.0|0.0
hard|Krajinovic F.|SRB|Right-Handed|1.04|Jaziri M.|TUN|Right-Handed|12.72|0.0|-6.0|1020.0|-6.0|0.0
hard|Daniel T.|JPN|Right-Handed|1.86|Goffin D.|BEL|Right-Handed|1.93|0.0|-2.0|-536.0|10.0|11.0
indoors|Gulbis E.|LVA|Right-Handed|1.5|Geerts M.|BEL|Right-Handed|2.38|0.0|9.0|182.0|12.0|13.0
clay|Seyboth Wild T.|BRA|Right-Handed|1.63|Kicker N.|ARG|Right-Handed|2.25|0.0|-5.0|200.0|3.0|7.0
indoors|Marchenko I.|UKR|Right-Handed|1.53|Uchiyama Y.|JPN|Right-Handed|2.4|0.0|4.0|-245.0|4.0|2.0
indoors|Horansky F.|SVK|Right-Handed|1.62|Giustino L.|ITA|Right-Handed|2.2|0.0|-3.0|-62.0|-6.0|11.0
indoors|Schnur B.|CAN|Right-Handed|2.17|Grenier H.|FRA|Right-Handed|1.65|0.0|2.0|-143.0|-1.0|-3.0
