Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Bemelmans R.|BEL|Left-Handed|2.63|Halys Q.|FRA|Right-Handed|1.46|0.0|6.0|-189.0|-3.0|-8.0
indoors|Fucsovics M.|HUN|Right-Handed|2.02|Griekspoor T.|NLD|Right-Handed|1.78|0.0|4.0|346.0|-3.0|0.0
indoors|Lehecka J.|CZE|Right-Handed|3.16|Van De Zandschulp B.|NLD|Right-Handed|1.35|0.0|-6.0|-592.0|-3.0|-5.0
hard|Ilkel C.|TUR|Right-Handed|2.02|Donskoy E.|RUS|Right-Handed|1.74|0.0|-4.0|-104.0|7.0|-2.0
hard|Muller A.|FRA|Right-Handed|1.52|Kuzmanov D.|BGR|Right-Handed|2.44|0.0|-3.0|34.0|-2.0|-10.0
indoors|Lestienne C.|FRA|Right-Handed|2.71|Kukushkin M.|KAZ|Right-Handed|1.43|0.0|-4.0|-66.0|5.0|-3.0
hard|Couacaud E.|FRA|Right-Handed|1.82|Purcell M.|AUS|Right-Handed|1.93|0.0|1.0|22.0|3.0|-2.0
clay|Fognini F.|ITA|Right-Handed|2.56|Martinez P.|ESP|Right-Handed|1.51|0.0|10.0|310.0|3.0|-7.0
clay|Delbonis F.|ARG|Left-Handed|2.01|Andujar P.|ESP|Right-Handed|1.78|0.0|-3.0|442.0|10.0|13.0
indoors|Pospisil V.|CAN|Right-Handed|1.39|Rodionov J.|AUT|Left-Handed|3.0|0.0|10.0|5.0|2.0|2.0
indoors|Gonzalez A.|COL|Right-Handed|2.34|Pervolarakis M.|GRC|Right-Handed|1.52|0.0|10.0|233.0|-7.0|-2.0
indoors|Gulbis E.|LVA|Right-Handed|2.46|Simon G.|FRA|Right-Handed|1.5|0.0|-2.0|-182.0|15.0|8.0
clay|Cerundolo F.|ARG|Right-Handed|2.0|Kecmanovic M.|SRB|Right-Handed|1.8|0.0|-3.0|-320.0|3.0|2.0
hard|Vesely J.|CZE|Left-Handed|1.28|Gunneswaran P.|IND|Left-Handed|3.52|0.0|-3.0|541.0|14.0|10.0
indoors|Tsitsipas S.|GRC|Right-Handed|1.25|Ivashka I.|BLR|Right-Handed|3.89|0.0|-3.0|6011.0|5.0|0.0
clay|Sonego L.|ITA|Right-Handed|1.85|Baez S.|ARG|Right-Handed|1.94|0.0|3.0|1096.0|6.0|21.0
