Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Baez S.|ARG|Right-Handed|1.29|Moutet C.|FRA|Left-Handed|3.65|0.0|-2.0|65.0|2.0|-5.0
clay|Lajovic D.|SRB|Right-Handed|1.56|Galan D.|COL|Right-Handed|2.41|0.0|6.0|460.0|11.0|-8.0
clay|Diaz Acosta F.|ARG|Left-Handed|2.19|Wawrinka S.|CHE|Right-Handed|1.67|0.0|-16.0|-343.0|-6.0|1.0
indoors|Pouille L.|FRA|Right-Handed|1.7|Brouwer G.|NLD|Left-Handed|2.09|0.0|4.0|-397.0|12.0|-6.0
hard|Agamenone F.|ITA|Right-Handed|1.68|Diez S.|CAN|Right-Handed|2.09|0.0|-1.0|232.0|6.0|13.0
clay|Munar J.|ESP|Right-Handed|1.73|Ofner S.|AUT|Right-Handed|2.09|0.0|0.0|-263.0|-5.0|-8.0
hard|Gasquet R.|FRA|Right-Handed|2.81|Shevchenko A.|KAZ|Right-Handed|1.43|0.0|15.0|283.0|9.0|-2.0
hard|Sweeny D.|AUS|Right-Handed|1.52|Janvier M.|FRA|Right-Handed|2.41|0.0|-4.0|-248.0|-17.0|-23.0
hard|Ramanathan R.|IND|Right-Handed|2.68|Napolitano S.|ITA|Right-Handed|1.44|0.0|1.0|36.0|-10.0|-8.0
hard|Couacaud E.|FRA|Right-Handed|1.85|Tomic B.|AUS|Right-Handed|1.89|0.0|-4.0|110.0|-13.0|-13.0
indoors|Gerasimov E.|BLR|Right-Handed|2.73|Barrere G.|FRA|Right-Handed|1.42|0.0|1.0|-472.0|6.0|13.0
hard|Monfils G.|FRA|Right-Handed|1.67|Van De Zandschulp B.|NLD|Right-Handed|2.19|0.0|8.0|-768.0|2.0|5.0
hard|Novak D.|AUT|Right-Handed|1.73|Galarneau A.|CAN|Right-Handed|2.03|0.0|4.0|43.0|1.0|3.0
clay|Djere L.|SRB|Right-Handed|1.45|Zapata Miralles B.|ESP|Right-Handed|2.73|0.0|1.0|299.0|0.0|5.0
hard|Serdarusic N.|HRV|Right-Handed|2.26|Milojevic N.|SRB|Right-Handed|1.57|0.0|0.0|-360.0|9.0|3.0
hard|Grenier H.|FRA|Right-Handed|1.95|Marterer M.|DEU|Left-Handed|1.83|0.0|-2.0|77.0|1.0|5.0
clay|Seyboth Wild T.|BRA|Right-Handed|2.15|Tabilo A.|CHL|Left-Handed|1.7|0.0|-1.0|21.0|3.0|-3.0
hard|Ruusuvuori E.|FIN|Right-Handed|1.36|Zeppieri G.|ITA|Left-Handed|3.15|0.0|2.0|423.0|1.0|3.0
