Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Zverev A.|DEU|Right-Handed|1.11|Ymer M.|SWE|Right-Handed|7.04|0.0|3.0|6987.0|15.0|15.0
hard|Sousa J.|PRT|Right-Handed|2.05|Ymer E.|SWE|Right-Handed|1.77|0.0|8.0|112.0|-5.0|2.0
indoors|Donski A.|BGR|Right-Handed|3.0|Catarina L.|MCO|Right-Handed|1.34|0.0|-1.0|-111.0|0.0|3.0
clay|Tabilo A.|CHL|Left-Handed|3.23|Schwartzman D.|ARG|Right-Handed|1.35|0.0|-5.0|-2157.0|11.0|18.0
clay|Popko D.|KAZ|Right-Handed|2.64|Cecchinato M.|ITA|Right-Handed|1.46|0.0|-2.0|-396.0|9.0|6.0
indoors|Nishioka Y.|JPN|Left-Handed|1.53|Fabbiano T.|ITA|Right-Handed|2.42|0.0|-8.0|194.0|-6.0|-3.0
clay|Hanfmann Y.|DEU|Right-Handed|1.45|Vilella Martinez M.|ESP|Right-Handed|2.68|0.0|4.0|159.0|12.0|15.0
clay|Etcheverry T.|ARG|Right-Handed|1.46|Kolar Z.|CZE|Right-Handed|2.59|0.0|-1.0|318.0|6.0|11.0
indoors|Lehecka J.|CZE|Right-Handed|1.52|De Jong J.|NLD|Right-Handed|2.46|0.0|0.0|147.0|10.0|3.0
indoors|Gaston H.|FRA|Left-Handed|1.53|Haase R.|NLD|Right-Handed|2.46|0.0|-11.0|555.0|-9.0|-18.0
indoors|Bublik A.|KAZ|Right-Handed|1.78|Krajinovic F.|SRB|Right-Handed|2.04|0.0|-3.0|19.0|2.0|13.0
indoors|Hamou M.|FRA|Right-Handed|2.06|Ilhan M.|TUR|Right-Handed|1.66|0.0|-9.0|130.0|-5.0|-6.0
indoors|Van Rijthoven T.|NLD|Right-Handed|1.45|Caruso S.|ITA|Right-Handed|2.68|0.0|-5.0|-322.0|9.0|3.0
hard|Ruusuvuori E.|FIN|Right-Handed|1.35|Majchrzak K.|POL|Right-Handed|3.25|0.0|-1.0|40.0|1.0|8.0
indoors|Kohlschreiber P.|DEU|Right-Handed|1.36|Kovalik J.|SVK|Right-Handed|3.06|0.0|9.0|143.0|-12.0|-5.0
clay|Cerundolo F.|ARG|Right-Handed|1.46|Ugo Carabelli C.|ARG|Right-Handed|2.66|0.0|-1.0|241.0|-5.0|0.0
clay|Tabilo A.|CHL|Left-Handed|2.78|Baez S.|ARG|Right-Handed|1.44|0.0|3.0|-348.0|5.0|18.0
clay|Dellien H.|BOL|Right-Handed|1.42|Giannessi A.|ITA|Left-Handed|2.79|0.0|-1.0|276.0|-7.0|-5.0
