Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
Varioussurfaces|Machac T.|CZE|Right-Handed|1.73|Zapata Miralles B.|ESP|Right-Handed|2.02|0.0|-4.0|-273.0|-9.0|0.0
Varioussurfaces|Lehecka J.|CZE|Right-Handed|2.26|Davidovich Fokina A.|ESP|Right-Handed|1.59|0.0|-3.0|23.0|0.0|0.0
clay|Shevchenko A.|KAZ|Right-Handed|1.35|Brancaccio R.|ITA|Right-Handed|3.06|0.0|-4.0|490.0|-2.0|2.0
clay|Mena F.|ARG|Right-Handed|4.27|Ugo Carabelli C.|ARG|Right-Handed|1.2|0.0|7.0|-94.0|-5.0|-2.0
Varioussurfaces|Galarneau A.|CAN|Right-Handed|4.5|Sonego L.|ITA|Right-Handed|1.19|0.0|-2.0|-787.0|3.0|-11.0
hard|Sweeny D.|AUS|Right-Handed|1.56|Noguchi R.|JPN|Right-Handed|2.35|0.0|0.0|-145.0|0.0|2.0
clay|Cachin P.|ARG|Right-Handed|1.33|Kovalik J.|SVK|Right-Handed|3.24|0.0|-4.0|560.0|-5.0|2.0
indoors|Gasquet R.|FRA|Right-Handed|1.26|Guinard M.|FRA|Right-Handed|3.66|0.0|11.0|529.0|-2.0|-13.0
hard|O'Connell C.|AUS|Right-Handed|1.03|Kadhe A.|IND|Right-Handed|11.37|0.0|0.0|455.0|-5.0|-2.0
clay|Andreev A.|BGR|Right-Handed|3.39|Gaston H.|FRA|Left-Handed|1.3|0.0|0.0|-422.0|-2.0|7.0
