Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
grass|Bellier A.|CHE|Left-Handed|1.83|Ajdukovic D.|HRV|Right-Handed|1.88|0.0|2.0|-186.0|5.0|11.0
clay|Moutet C.|FRA|Left-Handed|1.73|Cachin P.|ARG|Right-Handed|2.03|0.0|-3.0|39.0|-9.0|-10.0
grass|Van Rijthoven T.|NLD|Right-Handed|5.6|Medvedev D.|RUS|Right-Handed|1.15|0.0|-2.0|-7862.0|6.0|-10.0
grass|Brouwer G.|NLD|Left-Handed|1.21|Rosol L.|CZE|Right-Handed|3.99|0.0|-11.0|-175.0|-11.0|-2.0
grass|Hijikata R.|AUS|Right-Handed|2.16|Marchenko I.|UKR|Right-Handed|1.64|0.0|-13.0|-316.0|-14.0|-7.0
clay|Shevchenko A.|KAZ|Right-Handed|1.45|Bonadio R.|ITA|Right-Handed|2.64|0.0|-8.0|24.0|-11.0|5.0
grass|Gojo B.|HRV|Right-Handed|1.45|Vavassori A.|ITA|Right-Handed|2.59|0.0|-2.0|69.0|12.0|3.0
clay|Munar J.|ESP|Right-Handed|1.62|Etcheverry T.|ARG|Right-Handed|2.2|0.0|2.0|0.0|-6.0|-13.0
indoors|Hemery C.|FRA|Right-Handed|1.13|Myneni S.|IND|Right-Handed|4.38|0.0|-8.0|143.0|-2.0|-2.0
hard|Wu Y.|CHN|Right-Handed|2.6|Kubler J.|AUS|Right-Handed|1.47|0.0|-7.0|-276.0|6.0|5.0
clay|Kovalik J.|SVK|Right-Handed|1.15|Donati M.|ITA|Right-Handed|4.94|0.0|2.0|179.0|8.0|-2.0
clay|Lokoli L.|FRA|Right-Handed|1.41|Luz O.|BRA|Right-Handed|2.53|0.0|3.0|120.0|0.0|8.0
grass|Bergs Z.|BEL|Right-Handed|1.39|Bemelmans R.|BEL|Left-Handed|2.85|0.0|-9.0|64.0|8.0|2.0
grass|Lacko L.|SVK|Right-Handed|3.15|Ritschard A.|CHE|Right-Handed|1.34|0.0|6.0|24.0|5.0|-5.0
indoors|Seyboth Wild T.|BRA|Right-Handed|1.13|Pospisil J.|CZE|Right-Handed|5.27|0.0|-13.0|272.0|6.0|7.0
grass|Ruusuvuori E.|FIN|Right-Handed|1.21|Lopez F.|ESP|Left-Handed|4.21|0.0|-17.0|408.0|-9.0|0.0
grass|Griekspoor T.|NLD|Right-Handed|1.36|Gojowczyk P.|DEU|Right-Handed|3.03|0.0|-7.0|312.0|2.0|0.0
clay|Shimabukuro S.|JPN|Right-Handed|2.38|Hong S.|KOR|Right-Handed|1.54|0.0|-3.0|52.0|10.0|8.0
