Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Zekic M.|SRB|Right-Handed|3.96|Zeppieri G.|ITA|Left-Handed|1.21|0.0|13.0|-166.0|1.0|0.0
clay|Bagnis F.|ARG|Left-Handed|1.28|Popko D.|KAZ|Right-Handed|3.36|0.0|6.0|146.0|-5.0|-8.0
hard|Kuzmanov D.|BGR|Right-Handed|1.4|Diez S.|CAN|Right-Handed|2.87|0.0|-2.0|173.0|1.0|18.0
indoors|Bourgue M.|FRA|Right-Handed|2.17|Bellier A.|CHE|Left-Handed|1.64|0.0|3.0|200.0|3.0|-8.0
hard|Munar J.|ESP|Right-Handed|4.9|Ruud C.|NOR|Right-Handed|1.18|0.0|1.0|-4831.0|-1.0|0.0
hard|Noguchi R.|JPN|Right-Handed|1.89|Ramanathan R.|IND|Right-Handed|1.91|0.0|-7.0|3.0|-17.0|-20.0
indoors|Tsitsipas S.|GRC|Right-Handed|1.08|Kukushkin M.|KAZ|Right-Handed|7.83|0.0|-8.0|4575.0|17.0|10.0
hard|Mukund S.|IND|Right-Handed|2.13|Hong S.|KOR|Right-Handed|1.66|0.0|0.0|91.0|13.0|10.0
clay|Giannessi A.|ITA|Left-Handed|3.14|Hanfmann Y.|DEU|Right-Handed|1.34|0.0|1.0|-66.0|-4.0|-8.0
indoors|Bublik A.|KAZ|Right-Handed|1.4|Griekspoor T.|NLD|Right-Handed|2.93|0.0|1.0|157.0|-8.0|10.0
hard|Klein L.|SVK|Right-Handed|1.75|Zuk K.|POL|Right-Handed|2.0|0.0|1.0|-162.0|7.0|10.0
clay|Mena F.|ARG|Right-Handed|1.36|Nagal S.|IND|Right-Handed|3.03|0.0|4.0|-119.0|9.0|5.0
hard|Svrcina D.|CZE|Right-Handed|4.05|O'Connell C.|AUS|Right-Handed|1.22|0.0|-6.0|-232.0|-10.0|-5.0
indoors|Pospisil V.|CAN|Right-Handed|2.08|Grenier H.|FRA|Right-Handed|1.69|0.0|8.0|-191.0|3.0|-3.0
hard|Verdasco F.|ESP|Left-Handed|1.2|Domingues J.|PRT|Right-Handed|4.3|0.0|7.0|172.0|20.0|10.0
indoors|Goffin D.|BEL|Right-Handed|6.35|Alcaraz C.|ESP|Right-Handed|1.12|0.0|12.0|-5970.0|-2.0|-5.0
clay|Skatov T.|KAZ|Right-Handed|1.42|Napolitano S.|ITA|Right-Handed|2.73|0.0|-6.0|-53.0|-17.0|-23.0
hard|Moriya H.|JPN|Right-Handed|2.19|Shimizu Y.|JPN|Left-Handed|1.67|0.0|8.0|108.0|3.0|5.0
indoors|Kotov P.|RUS|Right-Handed|3.2|Davidovich Fokina A.|ESP|Right-Handed|1.35|0.0|-1.0|-857.0|6.0|8.0
indoors|Medvedev D.|RUS|Right-Handed|1.06|Ramos-Vinolas A.|ESP|Left-Handed|9.54|0.0|-7.0|3980.0|7.0|10.0
clay|Valkusz M.|HUN|Right-Handed|1.71|Bonadio R.|ITA|Right-Handed|2.07|0.0|-6.0|-232.0|-6.0|3.0
indoors|Lehecka J.|CZE|Right-Handed|2.11|Van Rijthoven T.|NLD|Right-Handed|1.68|0.0|-4.0|212.0|-9.0|-5.0
clay|Mager G.|ITA|Right-Handed|2.49|Cecchinato M.|ITA|Right-Handed|1.49|0.0|-1.0|585.0|-1.0|3.0
hard|Coric B.|HRV|Right-Handed|1.46|Kokkinakis T.|AUS|Right-Handed|2.7|0.0|-1.0|813.0|1.0|-5.0
clay|Kopriva V.|CZE|Right-Handed|1.39|Roca Batalla O.|ESP|Right-Handed|2.82|0.0|-7.0|187.0|-6.0|5.0
hard|Gaio F.|ITA|Right-Handed|1.89|Molleker R.|DEU|Right-Handed|1.84|0.0|7.0|139.0|9.0|-5.0
hard|Piros Z.|HUN|Right-Handed|1.65|Coppejans K.|BEL|Right-Handed|2.17|0.0|-4.0|-287.0|0.0|0.0
hard|Majchrzak K.|POL|Right-Handed|1.39|Shimabukuro S.|JPN|Right-Handed|3.01|0.0|2.0|322.0|3.0|-3.0
