Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Machac T.|CZE|Right-Handed|1.21|Kopriva V.|CZE|Right-Handed|4.22|0.0|-1.0|171.0|4.0|5.0
indoors|Catarina L.|MCO|Right-Handed|1.74|Peliwo F.|POL|Right-Handed|1.95|0.0|-3.0|26.0|8.0|5.0
hard|Muller A.|FRA|Right-Handed|2.38|Zhang Z.|CHN|Right-Handed|1.55|0.0|0.0|53.0|-12.0|-10.0
indoors|Medvedev D.|RUS|Right-Handed|1.22|Dimitrov G.|BGR|Right-Handed|4.22|0.0|-4.0|1310.0|2.0|7.0
hard|Purcell M.|AUS|Right-Handed|1.44|Sweeny D.|AUS|Right-Handed|2.67|0.0|3.0|246.0|12.0|15.0
hard|Basilashvili N.|GEO|Right-Handed|1.53|Ilkel C.|TUR|Right-Handed|2.44|0.0|3.0|479.0|-3.0|2.0
clay|Tabilo A.|CHL|Left-Handed|1.72|Cecchinato M.|ITA|Right-Handed|2.07|0.0|-4.0|-178.0|-3.0|3.0
clay|Jarry N.|CHL|Right-Handed|1.51|Ugo Carabelli C.|ARG|Right-Handed|2.45|0.0|3.0|-58.0|7.0|13.0
clay|Alcaraz C.|ESP|Right-Handed|1.11|Zapata Miralles B.|ESP|Right-Handed|6.85|0.0|-6.0|6028.0|-10.0|2.0
indoors|Sinner J.|ITA|Right-Handed|1.15|Griekspoor T.|NLD|Right-Handed|5.44|0.0|-3.0|1656.0|-9.0|0.0
clay|Zapata Miralles B.|ESP|Right-Handed|2.62|Cerundolo F.|ARG|Right-Handed|1.49|0.0|4.0|-663.0|4.0|-2.0
clay|Alcaraz C.|ESP|Right-Handed|1.15|Lajovic D.|SRB|Right-Handed|5.49|0.0|-13.0|6139.0|-11.0|2.0
hard|Kotov P.|RUS|Right-Handed|1.27|Bhambri Y.|IND|Right-Handed|3.51|0.0|-9.0|465.0|11.0|6.0
