Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Griekspoor T.|NLD|Right-Handed|1.33|Lestienne C.|FRA|Right-Handed|3.3|0.0|-3.0|168.0|8.0|8.0
indoors|Bergs Z.|BEL|Right-Handed|1.68|Piros Z.|HUN|Right-Handed|2.13|0.0|1.0|346.0|15.0|5.0
hard|Zverev A.|DEU|Right-Handed|1.8|Lehecka J.|CZE|Right-Handed|2.01|0.0|6.0|1388.0|10.0|15.0
hard|Andreozzi G.|ARG|Right-Handed|2.51|Ymer E.|SWE|Right-Handed|1.5|0.0|5.0|172.0|-1.0|0.0
indoors|De Loore J.|BEL|Right-Handed|1.28|Hoang A.|FRA|Right-Handed|3.46|0.0|1.0|-331.0|10.0|8.0
hard|Davidovich Fokina A.|ESP|Right-Handed|1.01|Jaziri M.|TUN|Right-Handed|19.24|0.0|-12.0|1250.0|-1.0|-2.0
hard|Rublev A.|RUS|Right-Handed|1.18|Krajinovic F.|SRB|Right-Handed|4.89|0.0|-5.0|2675.0|-5.0|3.0
hard|Trungelliti M.|ARG|Right-Handed|2.48|Koepfer D.|DEU|Left-Handed|1.51|0.0|4.0|-180.0|-1.0|-2.0
hard|Kotov P.|RUS|Right-Handed|2.47|Popyrin A.|AUS|Right-Handed|1.54|0.0|-2.0|-137.0|8.0|-5.0
clay|Hanfmann Y.|DEU|Right-Handed|1.65|Martinez P.|ESP|Right-Handed|2.23|0.0|5.0|-90.0|10.0|8.0
hard|Kokkinakis T.|AUS|Right-Handed|1.6|Halys Q.|FRA|Right-Handed|2.33|0.0|1.0|-169.0|6.0|2.0
clay|Bonadio R.|ITA|Right-Handed|2.58|Galan D.|COL|Right-Handed|1.49|0.0|2.0|-56.0|9.0|-11.0
