Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Rodriguez Taverna S.|ARG|Right-Handed|1.16|Mukund S.|IND|Right-Handed|4.89|0.0|-2.0|141.0|4.0|6.0
indoors|Casanova H.|ARG|Right-Handed|1.72|Donskoy E.|RUS|Right-Handed|2.06|0.0|-4.0|-309.0|1.0|-7.0
clay|Taberner C.|ESP|Right-Handed|2.06|Zuk K.|POL|Right-Handed|1.71|0.0|2.0|-55.0|0.0|0.0
grass|Thompson J.|AUS|Right-Handed|1.54|Popyrin A.|AUS|Right-Handed|2.44|0.0|3.0|97.0|4.0|-13.0
grass|Griekspoor T.|NLD|Right-Handed|1.22|Carballes Baena R.|ESP|Right-Handed|4.28|0.0|-3.0|359.0|8.0|5.0
grass|Sinner J.|ITA|Right-Handed|1.2|Gasquet R.|FRA|Right-Handed|4.59|0.0|-13.0|2425.0|-3.0|5.0
clay|Giannessi A.|ITA|Left-Handed|1.53|Janvier M.|FRA|Right-Handed|2.4|0.0|6.0|-16.0|2.0|-8.0
indoors|Hemery C.|FRA|Right-Handed|2.02|Lopez San Martin A.|ESP|Right-Handed|1.74|0.0|1.0|260.0|13.0|13.0
clay|Molleker R.|DEU|Right-Handed|3.35|Machac T.|CZE|Right-Handed|1.3|0.0|1.0|-188.0|2.0|2.0
clay|Galarneau A.|CAN|Right-Handed|1.39|Lama G.|CHL|Right-Handed|2.87|0.0|-7.0|16.0|-3.0|0.0
grass|Alcaraz C.|ESP|Right-Handed|1.12|Rinderknech A.|FRA|Right-Handed|6.21|0.0|-7.0|6494.0|-14.0|-11.0
clay|Napolitano S.|ITA|Right-Handed|1.55|Cuevas P.|URY|Right-Handed|2.34|0.0|-8.0|-356.0|12.0|16.0
clay|Diaz Acosta F.|ARG|Left-Handed|1.19|Giustino L.|ITA|Right-Handed|4.4|0.0|-11.0|182.0|-10.0|3.0
grass|Rublev A.|RUS|Right-Handed|1.31|Wu Y.|CHN|Right-Handed|3.47|0.0|2.0|3186.0|-10.0|5.0
grass|Bublik A.|KAZ|Right-Handed|1.8|Coric B.|HRV|Right-Handed|2.0|0.0|0.0|-1428.0|-8.0|10.0
grass|Hanfmann Y.|DEU|Right-Handed|1.2|Wessels L.|DEU|Right-Handed|4.51|0.0|7.0|703.0|-4.0|-5.0
grass|Lehecka J.|CZE|Right-Handed|2.17|Davidovich Fokina A.|ESP|Right-Handed|1.69|0.0|-3.0|-67.0|0.0|0.0
clay|Guinard M.|FRA|Right-Handed|2.48|Blancaneaux G.|FRA|Right-Handed|1.51|0.0|1.0|1.0|6.0|16.0
clay|Monteiro T.|BRA|Left-Handed|1.5|Pellegrino A.|ITA|Right-Handed|2.49|0.0|4.0|495.0|-3.0|-2.0
grass|Sonego L.|ITA|Right-Handed|1.43|Karatsev A.|RUS|Right-Handed|2.84|0.0|-4.0|92.0|-9.0|6.0
grass|Hijikata R.|AUS|Right-Handed|2.2|Watanuki Y.|JPN|Right-Handed|1.64|0.0|-3.0|-66.0|5.0|-2.0
grass|Zverev A.|DEU|Right-Handed|1.14|Thiem D.|AUT|Right-Handed|5.82|0.0|-1.0|784.0|11.0|13.0
grass|Kubler J.|AUS|Right-Handed|1.23|Ritschard A.|CHE|Right-Handed|3.94|0.0|1.0|353.0|-8.0|-15.0
clay|Collarini A.|ARG|Left-Handed|1.89|Popko D.|KAZ|Right-Handed|1.88|0.0|4.0|-24.0|-7.0|-6.0
grass|Dimitrov G.|BGR|Right-Handed|1.61|Ruusuvuori E.|FIN|Right-Handed|2.32|0.0|7.0|384.0|2.0|3.0
