Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
grass|Musetti L.|ITA|Right-Handed|4.93|De Minaur A.|AUS|Right-Handed|1.17|0.0|-2.0|-135.0|6.0|2.0
grass|Bublik A.|KAZ|Right-Handed|1.41|Purcell M.|AUS|Right-Handed|2.87|0.0|2.0|631.0|2.0|13.0
grass|Duckworth J.|AUS|Right-Handed|1.44|Fonseca J.|BRA|Right-Handed|2.76|0.0|15.0|490.0|9.0|-2.0
grass|Goffin D.|BEL|Right-Handed|1.42|Rodionov J.|AUT|Left-Handed|2.74|0.0|9.0|-32.0|-16.0|-11.0
grass|Sinner J.|ITA|Right-Handed|1.12|Griekspoor T.|NLD|Right-Handed|6.18|0.0|-3.0|2376.0|-9.0|0.0
clay|Travaglia S.|ITA|Right-Handed|1.67|Andreozzi G.|ARG|Right-Handed|2.13|0.0|0.0|-58.0|2.0|2.0
grass|Zverev A.|DEU|Right-Handed|1.13|Otte O.|DEU|Right-Handed|5.77|0.0|-1.0|2014.0|11.0|5.0
clay|Altmaier D.|DEU|Right-Handed|1.29|Ymer E.|SWE|Right-Handed|3.4|0.0|-1.0|591.0|9.0|8.0
clay|Collarini A.|ARG|Left-Handed|1.17|Gomez E.|ECU|Right-Handed|4.64|0.0|-1.0|-45.0|-1.0|0.0
clay|De Jong J.|NLD|Right-Handed|1.97|Muller A.|FRA|Right-Handed|1.77|0.0|-5.0|-387.0|-5.0|-3.0
clay|Klizan M.|SVK|Left-Handed|2.19|Zeppieri G.|ITA|Left-Handed|1.63|0.0|11.0|-59.0|7.0|6.0
grass|Alcaraz C.|ESP|Right-Handed|1.1|Cerundolo F.|ARG|Right-Handed|6.88|0.0|-2.0|7660.0|-6.0|0.0
indoors|Berrettini J.|ITA|Right-Handed|2.25|Pacheco Mendez R.|MEX|Left-Handed|1.58|0.0|9.0|-5.0|12.0|3.0
clay|Carreno-Busta P.|ESP|Right-Handed|1.57|Popko D.|KAZ|Right-Handed|2.26|0.0|5.0|516.0|-9.0|-3.0
grass|Tabilo A.|CHL|Left-Handed|2.36|Davidovich Fokina A.|ESP|Right-Handed|1.58|0.0|1.0|-618.0|-5.0|5.0
