Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Munar J.|ESP|Right-Handed|1.68|Monteiro T.|BRA|Left-Handed|2.18|0.0|-4.0|146.0|-2.0|0.0
hard|Zekic M.|SRB|Right-Handed|3.32|Mayot H.|FRA|Right-Handed|1.31|0.0|14.0|64.0|8.0|7.0
indoors|Humbert U.|FRA|Left-Handed|1.22|Bellier A.|CHE|Left-Handed|4.1|0.0|-1.0|290.0|-7.0|-8.0
hard|De Minaur A.|AUS|Right-Handed|1.25|Daniel T.|JPN|Right-Handed|3.99|0.0|-7.0|1262.0|-11.0|-8.0
clay|Etcheverry T.|ARG|Right-Handed|1.99|Lajovic D.|SRB|Right-Handed|1.82|0.0|-9.0|-9.0|-1.0|13.0
hard|Muller A.|FRA|Right-Handed|1.52|Hong S.|KOR|Right-Handed|2.45|0.0|0.0|268.0|10.0|8.0
clay|Baez S.|ARG|Right-Handed|1.56|Djere L.|SRB|Right-Handed|2.41|0.0|-5.0|210.0|-12.0|-18.0
hard|Medvedev D.|RUS|Right-Handed|2.77|Djokovic N.|SRB|Right-Handed|1.45|0.0|-8.0|-3660.0|3.0|11.0
hard|Rune H.|DNK|Right-Handed|1.8|Berrettini M.|ITA|Right-Handed|2.01|0.0|-6.0|1471.0|-27.0|-11.0
hard|Rublev A.|RUS|Right-Handed|2.15|Zverev A.|DEU|Right-Handed|1.7|0.0|-2.0|1085.0|-20.0|-10.0
indoors|Uchida K.|JPN|Right-Handed|2.42|Lokoli L.|FRA|Right-Handed|1.54|0.0|2.0|9.0|-4.0|-8.0
