Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Ofner S.|AUT|Right-Handed|1.26|Hijikata R.|AUS|Right-Handed|3.83|0.0|4.0|299.0|13.0|13.0
hard|Mott B.|AUS|Right-Handed|3.59|Berankis R.|LTU|Right-Handed|1.27|0.0|-6.0|-197.0|0.0|5.0
clay|Ajdukovic D.|HRV|Right-Handed|1.61|Hemery C.|FRA|Right-Handed|2.26|0.0|-3.0|-252.0|-8.0|-6.0
clay|Kotov P.|RUS|Right-Handed|1.53|Cachin P.|ARG|Right-Handed|2.17|0.0|-4.0|-235.0|9.0|6.0
clay|Couacaud E.|FRA|Right-Handed|1.27|Hong S.|KOR|Right-Handed|3.68|0.0|0.0|286.0|13.0|8.0
clay|Zeppieri G.|ITA|Left-Handed|1.41|Travaglia S.|ITA|Right-Handed|2.8|0.0|-9.0|291.0|-2.0|0.0
clay|Kovalik J.|SVK|Right-Handed|1.39|Paire B.|FRA|Right-Handed|2.9|0.0|0.0|-56.0|2.0|-13.0
clay|Thiem D.|AUT|Right-Handed|1.44|Agamenone F.|ITA|Right-Handed|2.71|0.0|-2.0|158.0|-3.0|-3.0
clay|Kopriva V.|CZE|Right-Handed|1.36|Valkusz M.|HUN|Right-Handed|3.09|0.0|0.0|250.0|-6.0|-5.0
clay|Guinard M.|FRA|Right-Handed|1.6|Sachko V.|UKR|Right-Handed|2.12|0.0|0.0|200.0|13.0|13.0
clay|Svrcina D.|CZE|Right-Handed|1.18|Jasika O.|AUS|Left-Handed|4.62|0.0|-6.0|77.0|8.0|-5.0
clay|Skatov T.|KAZ|Right-Handed|1.22|Safwat M.|EGY|Right-Handed|3.96|0.0|-9.0|5.0|-10.0|-7.0
clay|Bonzi B.|FRA|Right-Handed|1.98|Dellien H.|BOL|Right-Handed|1.8|0.0|-6.0|241.0|1.0|5.0
