Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Hanfmann Y.|DEU|Right-Handed|1.51|Duckworth J.|AUS|Right-Handed|2.56|0.0|-1.0|419.0|4.0|10.0
hard|Zhang Z.|CHN|Right-Handed|1.62|Gasquet R.|FRA|Right-Handed|2.3|0.0|-10.0|-644.0|8.0|10.0
indoors|Machac T.|CZE|Right-Handed|1.4|Brouwer G.|NLD|Left-Handed|2.84|0.0|-3.0|136.0|1.0|-8.0
hard|Kokkinakis T.|AUS|Right-Handed|1.29|Fognini F.|ITA|Right-Handed|3.65|0.0|-8.0|189.0|5.0|15.0
hard|Lajovic D.|SRB|Right-Handed|3.01|Wawrinka S.|CHE|Right-Handed|1.39|0.0|-4.0|55.0|4.0|1.0
hard|Sinner J.|ITA|Right-Handed|2.37|Medvedev D.|RUS|Right-Handed|1.59|0.0|-4.0|-2545.0|-7.0|-10.0
hard|Nishioka Y.|JPN|Left-Handed|1.53|Altmaier D.|DEU|Right-Handed|2.5|0.0|2.0|99.0|-24.0|-21.0
hard|Sweeny D.|AUS|Right-Handed|3.88|Daniel T.|JPN|Right-Handed|1.26|0.0|-8.0|-542.0|-17.0|-21.0
hard|Marterer M.|DEU|Left-Handed|1.93|Klein L.|SVK|Right-Handed|1.81|0.0|3.0|36.0|-1.0|-2.0
indoors|Gaston H.|FRA|Left-Handed|1.5|Bourgue M.|FRA|Right-Handed|2.48|0.0|-5.0|221.0|-15.0|-15.0
clay|Ugo Carabelli C.|ARG|Right-Handed|1.59|Andreozzi G.|ARG|Right-Handed|2.3|0.0|-8.0|211.0|5.0|2.0
