Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Hurkacz H.|POL|Right-Handed|1.36|Machac T.|CZE|Right-Handed|3.14|0.0|2.0|1622.0|8.0|13.0
indoors|Mannarino A.|FRA|Left-Handed|1.5|Nishioka Y.|JPN|Left-Handed|2.54|0.0|7.0|321.0|15.0|10.0
hard|Svrcina D.|CZE|Right-Handed|1.47|Mukund S.|IND|Right-Handed|2.59|0.0|-5.0|109.0|-10.0|-7.0
clay|Bagnis F.|ARG|Left-Handed|2.41|Munar J.|ESP|Right-Handed|1.56|0.0|7.0|-151.0|6.0|0.0
indoors|Khachanov K.|RUS|Right-Handed|1.36|Zhang Z.|CHN|Right-Handed|3.15|0.0|1.0|2674.0|0.0|5.0
indoors|Dimitrov G.|BGR|Right-Handed|1.19|Rinderknech A.|FRA|Right-Handed|4.65|0.0|4.0|764.0|-5.0|-5.0
indoors|Kukushkin M.|KAZ|Right-Handed|1.5|Kuzmanov D.|BGR|Right-Handed|2.51|0.0|4.0|-48.0|-5.0|-10.0
indoors|Humbert U.|FRA|Left-Handed|1.58|Davidovich Fokina A.|ESP|Right-Handed|2.36|0.0|0.0|93.0|-7.0|5.0
clay|Baez S.|ARG|Right-Handed|1.19|Dellien H.|BOL|Right-Handed|4.81|0.0|-9.0|453.0|-5.0|-10.0
clay|Coria F.|ARG|Right-Handed|2.97|Etcheverry T.|ARG|Right-Handed|1.4|0.0|7.0|-703.0|-9.0|-16.0
indoors|Hoang A.|FRA|Right-Handed|1.96|Furness E.|FRA|Right-Handed|1.75|0.0|3.0|221.0|10.0|13.0
