Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
grass|Ivashka I.|BLR|Right-Handed|1.1|Coria F.|ARG|Right-Handed|7.36|0.0|-3.0|15.0|11.0|13.0
hard|Jasika O.|AUS|Left-Handed|1.8|Sweeny D.|AUS|Right-Handed|1.94|0.0|5.0|150.0|-3.0|13.0
grass|Pella G.|ARG|Left-Handed|3.03|Coric B.|HRV|Right-Handed|1.39|0.0|6.0|-2135.0|-6.0|-5.0
clay|Durasovic V.|NOR|Right-Handed|2.08|Diez S.|CAN|Right-Handed|1.7|0.0|-6.0|-29.0|4.0|10.0
grass|Muller A.|FRA|Right-Handed|4.19|Rinderknech A.|FRA|Right-Handed|1.24|0.0|-1.0|-11.0|-11.0|-13.0
grass|Mannarino A.|FRA|Left-Handed|1.22|Shevchenko A.|KAZ|Right-Handed|4.39|0.0|13.0|489.0|9.0|-5.0
hard|Shimizu Y.|JPN|Left-Handed|2.05|Escobedo E.|MEX|Right-Handed|1.72|0.0|-5.0|-78.0|-20.0|-22.0
grass|Lehecka J.|CZE|Right-Handed|1.64|Ofner S.|AUT|Right-Handed|2.29|0.0|-5.0|315.0|-1.0|-8.0
grass|Raonic M.|CAN|Right-Handed|1.92|Novak D.|AUT|Right-Handed|1.9|0.0|6.0|-342.0|18.0|13.0
clay|Skatov T.|KAZ|Right-Handed|2.15|Sachko V.|UKR|Right-Handed|1.66|0.0|-3.0|226.0|5.0|-10.0
grass|Dimitrov G.|BGR|Right-Handed|1.07|Shimabukuro S.|JPN|Right-Handed|9.72|0.0|8.0|1073.0|6.0|8.0
grass|Tsitsipas S.|GRC|Right-Handed|1.18|Thiem D.|AUT|Right-Handed|4.97|0.0|-3.0|4004.0|10.0|8.0
grass|Mayot H.|FRA|Right-Handed|1.61|Bonzi B.|FRA|Right-Handed|2.32|0.0|-4.0|-317.0|-5.0|-7.0
clay|Diaz Acosta F.|ARG|Left-Handed|1.45|Cuevas P.|URY|Right-Handed|2.62|0.0|-15.0|23.0|-5.0|3.0
grass|Djokovic N.|SRB|Right-Handed|1.02|Thompson J.|AUS|Right-Handed|16.58|0.0|7.0|6826.0|-2.0|4.0
grass|Sinner J.|ITA|Right-Handed|1.06|Schwartzman D.|ARG|Right-Handed|10.71|0.0|-7.0|2730.0|12.0|18.0
grass|Cerundolo F.|ARG|Right-Handed|1.26|Borges N.|PRT|Right-Handed|4.02|0.0|-4.0|1090.0|3.0|0.0
grass|Fucsovics M.|HUN|Right-Handed|2.06|Griekspoor T.|NLD|Right-Handed|1.79|0.0|4.0|-477.0|-3.0|0.0
