Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Ramos-Vinolas A.|ESP|Left-Handed|1.46|Taberner C.|ESP|Right-Handed|2.7|0.0|9.0|904.0|-2.0|5.0
indoors|Machac T.|CZE|Right-Handed|1.16|Napolitano S.|ITA|Right-Handed|4.96|0.0|-6.0|328.0|-17.0|-13.0
indoors|Halys Q.|FRA|Right-Handed|1.31|Serdarusic N.|HRV|Right-Handed|3.3|0.0|0.0|256.0|-7.0|0.0
hard|Medvedev D.|RUS|Right-Handed|1.02|Andujar P.|ESP|Right-Handed|17.71|0.0|-9.0|7545.0|3.0|18.0
hard|Vesely J.|CZE|Left-Handed|12.25|Djokovic N.|SRB|Right-Handed|1.04|0.0|-6.0|-8325.0|14.0|11.0
indoors|Borges N.|PRT|Right-Handed|1.64|Caruso S.|ITA|Right-Handed|2.17|0.0|-4.0|-308.0|-5.0|0.0
indoors|Simon G.|FRA|Right-Handed|1.52|Bemelmans R.|BEL|Left-Handed|2.41|0.0|3.0|226.0|-5.0|0.0
indoors|Kirkin E.|TUR|Right-Handed|1.25|Ouahab L.|MAR|Right-Handed|3.54|0.0|-12.0|40.0|-10.0|-5.0
hard|Hurkacz H.|POL|Right-Handed|2.57|Sinner J.|ITA|Right-Handed|1.51|0.0|1.0|-96.0|5.0|8.0
clay|Martinez P.|ESP|Right-Handed|2.29|Munar J.|ESP|Right-Handed|1.62|0.0|0.0|155.0|0.0|2.0
clay|Hanfmann Y.|DEU|Right-Handed|1.43|Seyboth Wild T.|BRA|Right-Handed|2.82|0.0|7.0|103.0|8.0|8.0
indoors|Lestienne C.|FRA|Right-Handed|1.54|Gulbis E.|LVA|Right-Handed|2.34|0.0|-5.0|-75.0|-8.0|-11.0
indoors|Leshem E.|ISR|Right-Handed|2.1|Vrbensky M.|CZE|Right-Handed|1.65|0.0|4.0|30.0|5.0|3.0
hard|Gojowczyk P.|DEU|Right-Handed|11.0|Zverev A.|DEU|Right-Handed|1.05|0.0|6.0|-6810.0|-7.0|-10.0
indoors|Guinard M.|FRA|Right-Handed|3.18|Kukushkin M.|KAZ|Right-Handed|1.33|0.0|-8.0|27.0|9.0|13.0
hard|Shapovalov D.|CAN|Left-Handed|1.2|Berankis R.|LTU|Right-Handed|4.56|0.0|-8.0|2194.0|-2.0|10.0
