Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Skatov T.|KAZ|Right-Handed|2.57|Taberner C.|ESP|Right-Handed|1.47|0.0|-3.0|-278.0|-5.0|-10.0
clay|Kicker N.|ARG|Right-Handed|1.61|Olivo R.|ARG|Right-Handed|2.23|0.0|-2.0|-50.0|2.0|-2.0
clay|Pellegrino A.|ITA|Right-Handed|2.83|Ramos-Vinolas A.|ESP|Left-Handed|1.4|0.0|-8.0|-913.0|5.0|-3.0
indoors|Hurkacz H.|POL|Right-Handed|1.24|Rinderknech A.|FRA|Right-Handed|4.01|0.0|-3.0|2583.0|-5.0|0.0
clay|Coria F.|ARG|Right-Handed|1.41|Valkusz M.|HUN|Right-Handed|2.76|0.0|8.0|574.0|-2.0|-3.0
indoors|Wawrinka S.|CHE|Right-Handed|2.01|Ymer M.|SWE|Right-Handed|1.79|0.0|13.0|-365.0|4.0|-1.0
clay|Sweeny D.|AUS|Right-Handed|1.21|Statham R.|NZL|Right-Handed|3.88|0.0|-14.0|-18.0|-17.0|-8.0
clay|Diaz Acosta F.|ARG|Left-Handed|2.34|Hanfmann Y.|DEU|Right-Handed|1.56|0.0|-10.0|-294.0|-13.0|-10.0
clay|Lajovic D.|SRB|Right-Handed|1.63|Cecchinato M.|ITA|Right-Handed|2.19|0.0|4.0|244.0|5.0|-2.0
clay|Bagnis F.|ARG|Left-Handed|1.36|Casanova H.|ARG|Right-Handed|2.98|0.0|5.0|362.0|6.0|5.0
clay|Andreev A.|BGR|Right-Handed|2.66|Brancaccio R.|ITA|Right-Handed|1.45|0.0|-2.0|16.0|-6.0|-3.0
indoors|Bublik A.|KAZ|Right-Handed|1.82|Rune H.|DNK|Right-Handed|1.97|0.0|7.0|-363.0|9.0|13.0
indoors|Tsitsipas S.|GRC|Right-Handed|1.33|Schwartzman D.|ARG|Right-Handed|3.33|0.0|-5.0|2690.0|25.0|23.0
clay|Monteiro T.|BRA|Left-Handed|1.45|Ofner S.|AUT|Right-Handed|2.66|0.0|4.0|503.0|-3.0|-8.0
