Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Gojo B.|HRV|Right-Handed|1.51|Zeppieri G.|ITA|Left-Handed|2.46|0.0|3.0|-27.0|12.0|11.0
indoors|Coric B.|HRV|Right-Handed|2.23|Hurkacz H.|POL|Right-Handed|1.64|0.0|3.0|-1635.0|4.0|-8.0
indoors|Vavassori A.|ITA|Right-Handed|2.89|Machac T.|CZE|Right-Handed|1.38|0.0|5.0|-230.0|5.0|10.0
indoors|Medvedev D.|RUS|Right-Handed|1.38|Sinner J.|ITA|Right-Handed|3.04|0.0|4.0|2455.0|7.0|10.0
hard|Hijikata R.|AUS|Right-Handed|2.38|Duckworth J.|AUS|Right-Handed|1.54|0.0|-10.0|-216.0|-14.0|-5.0
hard|Noguchi R.|JPN|Right-Handed|4.05|Thompson J.|AUS|Right-Handed|1.22|0.0|-6.0|-360.0|-19.0|-15.0
indoors|Alcaraz C.|ESP|Right-Handed|1.27|Carreno-Busta P.|ESP|Right-Handed|3.74|0.0|-12.0|5851.0|-6.0|-3.0
clay|Etcheverry T.|ARG|Right-Handed|1.19|Olivieri G.|ARG|Right-Handed|4.47|0.0|0.0|344.0|9.0|21.0
indoors|Rune H.|DNK|Right-Handed|1.3|Rinderknech A.|FRA|Right-Handed|3.47|0.0|-7.0|806.0|-18.0|-11.0
indoors|Donskoy E.|RUS|Right-Handed|1.99|Guinard M.|FRA|Right-Handed|1.77|0.0|7.0|70.0|-6.0|-11.0
clay|Altmaier D.|DEU|Right-Handed|1.66|Rodriguez Taverna S.|ARG|Right-Handed|2.14|0.0|1.0|286.0|6.0|0.0
indoors|Barrere G.|FRA|Right-Handed|1.45|Simon G.|FRA|Right-Handed|2.73|0.0|-7.0|18.0|10.0|0.0
