Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Alcaraz C.|ESP|Right-Handed|1.09|Davidovich Fokina A.|ESP|Right-Handed|7.47|0.0|-4.0|5745.0|-8.0|2.0
clay|Svrcina D.|CZE|Right-Handed|3.32|De Jong J.|NLD|Right-Handed|1.31|0.0|0.0|14.0|-2.0|-2.0
clay|Musetti L.|ITA|Right-Handed|3.18|Sinner J.|ITA|Right-Handed|1.36|0.0|-2.0|-1595.0|-1.0|-3.0
clay|Lajovic D.|SRB|Right-Handed|7.51|Djokovic N.|SRB|Right-Handed|1.09|0.0|-2.0|-6496.0|3.0|-4.0
clay|Tsitsipas S.|GRC|Right-Handed|1.23|De Minaur A.|AUS|Right-Handed|4.19|0.0|2.0|2900.0|20.0|10.0
hard|Duckworth J.|AUS|Right-Handed|1.39|Sachko V.|UKR|Right-Handed|2.87|0.0|7.0|306.0|14.0|0.0
clay|Kecmanovic M.|SRB|Right-Handed|2.87|Lehecka J.|CZE|Right-Handed|1.41|0.0|4.0|92.0|-5.0|0.0
clay|Rune H.|DNK|Right-Handed|1.26|Garin C.|CHL|Right-Handed|3.9|0.0|-8.0|3187.0|-17.0|0.0
clay|Molcan A.|SVK|Left-Handed|2.36|Djere L.|SRB|Right-Handed|1.58|0.0|-3.0|19.0|-9.0|-10.0
clay|Piros Z.|HUN|Right-Handed|1.7|Coppejans K.|BEL|Right-Handed|2.1|0.0|-4.0|-287.0|0.0|0.0
