Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Muller A.|FRA|Right-Handed|1.5|Travaglia S.|ITA|Right-Handed|2.49|0.0|-5.0|452.0|-5.0|-2.0
clay|Andreozzi G.|ARG|Right-Handed|1.31|Sakamoto P.|BRA|Right-Handed|3.32|0.0|1.0|105.0|0.0|5.0
grass|Ofner S.|AUT|Right-Handed|1.37|Piros Z.|HUN|Right-Handed|3.0|0.0|3.0|453.0|13.0|11.0
grass|Zverev A.|DEU|Right-Handed|1.37|Jarry N.|CHL|Right-Handed|3.09|0.0|1.0|174.0|0.0|0.0
grass|Rublev A.|RUS|Right-Handed|1.5|Griekspoor T.|NLD|Right-Handed|2.61|0.0|-1.0|2791.0|-15.0|0.0
grass|De Minaur A.|AUS|Right-Handed|1.47|Mannarino A.|FRA|Left-Handed|2.7|0.0|-11.0|1013.0|-10.0|3.0
indoors|Halys Q.|FRA|Right-Handed|1.23|Olivo R.|ARG|Right-Handed|3.96|0.0|-4.0|339.0|5.0|11.0
grass|Bublik A.|KAZ|Right-Handed|3.21|Sinner J.|ITA|Right-Handed|1.36|0.0|4.0|-2423.0|1.0|10.0
grass|Rune H.|DNK|Right-Handed|1.58|Musetti L.|ITA|Right-Handed|2.39|0.0|-1.0|2245.0|-7.0|0.0
clay|Delbonis F.|ARG|Left-Handed|1.6|Rodriguez Taverna S.|ARG|Right-Handed|2.28|0.0|9.0|139.0|8.0|2.0
indoors|Bai Y.|CHN|Right-Handed|1.2|Wang C.|CHN|Right-Handed|4.08|0.0|9.0|155.0|16.0|12.0
grass|Alcaraz C.|ESP|Right-Handed|1.36|Dimitrov G.|BGR|Right-Handed|3.18|0.0|-11.0|5855.0|-9.0|-6.0
