Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Olivo R.|ARG|Right-Handed|1.87|Mena F.|ARG|Right-Handed|1.86|0.0|1.0|-15.0|-5.0|-3.0
hard|Altmaier D.|DEU|Right-Handed|3.55|Ruusuvuori E.|FIN|Right-Handed|1.28|0.0|1.0|-79.0|9.0|3.0
clay|Kovalik J.|SVK|Right-Handed|1.55|Haase R.|NLD|Right-Handed|2.38|0.0|-3.0|-15.0|5.0|-8.0
clay|Piros Z.|HUN|Right-Handed|1.66|Vavassori A.|ITA|Right-Handed|2.14|0.0|-4.0|-99.0|-10.0|-13.0
clay|Giannessi A.|ITA|Left-Handed|1.87|Pellegrino A.|ITA|Right-Handed|1.87|0.0|6.0|251.0|1.0|0.0
clay|Masur D.|DEU|Right-Handed|1.39|Mayot H.|FRA|Right-Handed|2.74|0.0|6.0|228.0|7.0|5.0
hard|Verdasco F.|ESP|Left-Handed|2.64|Majchrzak K.|POL|Right-Handed|1.45|0.0|12.0|-408.0|12.0|8.0
hard|Gasquet R.|FRA|Right-Handed|1.3|Bagnis F.|ARG|Left-Handed|3.36|0.0|3.0|1.0|-3.0|0.0
hard|Verdasco F.|ESP|Left-Handed|1.2|Cecchinato M.|ITA|Right-Handed|4.34|0.0|8.0|-306.0|12.0|3.0
hard|Alcaraz C.|ESP|Right-Handed|1.33|Monfils G.|FRA|Right-Handed|3.36|0.0|-15.0|423.0|-13.0|-8.0
hard|Nadal R.|ESP|Left-Handed|1.4|Kyrgios N.|AUS|Right-Handed|3.01|0.0|9.0|6022.0|0.0|-8.0
hard|Rublev A.|RUS|Right-Handed|1.54|Hurkacz H.|POL|Right-Handed|2.5|0.0|1.0|1122.0|-11.0|-8.0
