Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Garin C.|CHL|Right-Handed|4.84|Zverev A.|DEU|Right-Handed|1.18|0.0|1.0|-1659.0|-5.0|-13.0
hard|Galarneau A.|CAN|Right-Handed|2.05|Hijikata R.|AUS|Right-Handed|1.72|0.0|1.0|-251.0|11.0|2.0
clay|Hemery C.|FRA|Right-Handed|1.95|Ritschard A.|CHE|Right-Handed|1.8|0.0|-3.0|73.0|1.0|-2.0
clay|Tabilo A.|CHL|Left-Handed|1.49|Fonseca J.|BRA|Right-Handed|2.6|0.0|8.0|502.0|2.0|3.0
clay|Casanova H.|ARG|Right-Handed|1.73|Kirkin E.|TUR|Right-Handed|2.05|0.0|4.0|64.0|3.0|-2.0
clay|Cerundolo F.|ARG|Right-Handed|1.53|Coria F.|ARG|Right-Handed|2.48|0.0|-9.0|963.0|5.0|5.0
clay|Collarini A.|ARG|Left-Handed|1.54|Villanueva G.|ARG|Right-Handed|2.39|0.0|4.0|165.0|10.0|10.0
clay|Tsitsipas S.|GRC|Right-Handed|1.15|Diaz Acosta F.|ARG|Left-Handed|5.57|0.0|4.0|4649.0|16.0|10.0
clay|Fucsovics M.|HUN|Right-Handed|1.8|Moutet C.|FRA|Left-Handed|2.0|0.0|6.0|27.0|14.0|13.0
clay|Martinez P.|ESP|Right-Handed|1.81|Kecmanovic M.|SRB|Right-Handed|1.99|0.0|1.0|-572.0|1.0|2.0
clay|Barrere G.|FRA|Right-Handed|2.61|Martinez P.|ESP|Right-Handed|1.48|0.0|3.0|436.0|4.0|-2.0
