Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Dimitrov G.|BGR|Right-Handed|1.16|Fucsovics M.|HUN|Right-Handed|5.44|0.0|1.0|823.0|-1.0|3.0
hard|Shimabukuro S.|JPN|Right-Handed|1.35|Bai Y.|CHN|Right-Handed|3.05|0.0|-9.0|152.0|-5.0|-2.0
hard|Zeppieri G.|ITA|Left-Handed|1.99|Lajovic D.|SRB|Right-Handed|1.83|0.0|-11.0|-361.0|-5.0|2.0
hard|Blancaneaux G.|FRA|Right-Handed|2.24|Paire B.|FRA|Right-Handed|1.61|0.0|-7.0|-13.0|-5.0|-16.0
hard|Hong S.|KOR|Right-Handed|1.43|Roca Batalla O.|ESP|Right-Handed|2.52|0.0|-4.0|-86.0|-10.0|2.0
hard|Martinez P.|ESP|Right-Handed|1.48|Geerts M.|BEL|Right-Handed|2.48|0.0|1.0|259.0|3.0|7.0
hard|Ruud C.|NOR|Right-Handed|1.03|Ramos-Vinolas A.|ESP|Left-Handed|14.81|0.0|-9.0|4252.0|1.0|-5.0
hard|Kokkinakis T.|AUS|Right-Handed|2.0|Ofner S.|AUT|Right-Handed|1.82|0.0|2.0|-172.0|3.0|2.0
clay|Collarini A.|ARG|Left-Handed|1.89|Casanova H.|ARG|Right-Handed|1.83|0.0|3.0|192.0|4.0|7.0
hard|Ajdukovic D.|HRV|Right-Handed|1.61|Travaglia S.|ITA|Right-Handed|2.21|0.0|-8.0|-9.0|-5.0|0.0
hard|Alcaraz C.|ESP|Right-Handed|1.02|Gasquet R.|FRA|Right-Handed|21.34|0.0|-16.0|8310.0|-7.0|2.0
hard|Griekspoor T.|NLD|Right-Handed|2.57|Safiullin R.|RUS|Right-Handed|1.51|0.0|1.0|776.0|10.0|3.0
hard|Trungelliti M.|ARG|Right-Handed|1.43|Oliel Y.|ISR|Left-Handed|2.72|0.0|9.0|117.0|0.0|-10.0
hard|Zverev A.|DEU|Right-Handed|1.06|Koepfer D.|DEU|Left-Handed|9.71|0.0|-1.0|1557.0|11.0|18.0
hard|Nagal S.|IND|Right-Handed|4.81|Bublik A.|KAZ|Right-Handed|1.19|0.0|-1.0|-1314.0|-8.0|-20.0
hard|Lehecka J.|CZE|Right-Handed|1.06|Zapata Miralles B.|ESP|Right-Handed|10.25|0.0|-5.0|317.0|-2.0|0.0
hard|Rune H.|DNK|Right-Handed|1.12|Nishioka Y.|JPN|Left-Handed|6.47|0.0|-7.0|3810.0|4.0|15.0
clay|Kicker N.|ARG|Right-Handed|2.17|Mager G.|ITA|Right-Handed|1.65|0.0|1.0|-650.0|-2.0|-10.0
hard|Purcell M.|AUS|Right-Handed|1.3|Valkusz M.|HUN|Right-Handed|3.56|0.0|2.0|662.0|0.0|2.0
