Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Cecchinato M.|ITA|Right-Handed|2.11|Bagnis F.|ARG|Left-Handed|1.72|0.0|-4.0|-23.0|-4.0|2.0
indoors|Ruusuvuori E.|FIN|Right-Handed|1.95|Ymer M.|SWE|Right-Handed|1.85|0.0|0.0|105.0|4.0|5.0
indoors|Lokoli L.|FRA|Right-Handed|1.61|Zuk K.|POL|Right-Handed|2.22|0.0|5.0|-53.0|0.0|5.0
indoors|Barrere G.|FRA|Right-Handed|1.79|Bublik A.|KAZ|Right-Handed|2.02|0.0|2.0|-152.0|3.0|-15.0
hard|Bolt A.|AUS|Left-Handed|1.58|Noguchi R.|JPN|Right-Handed|2.23|0.0|7.0|284.0|21.0|15.0
indoors|Sinner J.|ITA|Right-Handed|1.16|Fucsovics M.|HUN|Right-Handed|5.11|0.0|-7.0|1428.0|-6.0|0.0
clay|Sousa J.|PRT|Right-Handed|3.67|Etcheverry T.|ARG|Right-Handed|1.28|0.0|10.0|-289.0|-8.0|-11.0
clay|Delbonis F.|ARG|Left-Handed|1.97|Tabilo A.|CHL|Left-Handed|1.82|0.0|8.0|32.0|15.0|5.0
indoors|Ilkel C.|TUR|Right-Handed|1.36|Serdarusic N.|HRV|Right-Handed|2.97|0.0|1.0|-128.0|-3.0|-8.0
indoors|Davidovich Fokina A.|ESP|Right-Handed|2.18|Humbert U.|FRA|Left-Handed|1.68|0.0|0.0|722.0|7.0|-5.0
clay|Pella G.|ARG|Left-Handed|2.47|Vavassori A.|ITA|Right-Handed|1.54|0.0|6.0|-238.0|1.0|-10.0
indoors|Berankis R.|LTU|Right-Handed|1.49|Celikbilek A.|TUR|Right-Handed|2.53|0.0|7.0|215.0|5.0|-10.0
hard|Giannessi A.|ITA|Left-Handed|2.62|Kukushkin M.|KAZ|Right-Handed|1.46|0.0|-1.0|99.0|10.0|2.0
indoors|Novak D.|AUT|Right-Handed|1.35|Ritschard A.|CHE|Right-Handed|3.07|0.0|-2.0|79.0|-2.0|-10.0
