Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Shimizu Y.|JPN|Left-Handed|1.49|Mukund S.|IND|Right-Handed|2.43|0.0|-3.0|-83.0|-16.0|-22.0
hard|Munar J.|ESP|Right-Handed|1.67|O'Connell C.|AUS|Right-Handed|2.15|0.0|-1.0|328.0|-2.0|0.0
clay|Kovalik J.|SVK|Right-Handed|1.47|Shevchenko A.|KAZ|Right-Handed|2.47|0.0|10.0|-64.0|12.0|-2.0
hard|Sonego L.|ITA|Right-Handed|1.66|Millman J.|AUS|Right-Handed|2.16|0.0|-7.0|179.0|-3.0|8.0
hard|Hurkacz H.|POL|Right-Handed|1.92|Ruud C.|NOR|Right-Handed|1.89|0.0|-1.0|-1670.0|4.0|13.0
clay|Ugo Carabelli C.|ARG|Right-Handed|1.85|Etcheverry T.|ARG|Right-Handed|1.89|0.0|-1.0|-187.0|1.0|-11.0
clay|Giannessi A.|ITA|Left-Handed|1.47|Vilella Martinez M.|ESP|Right-Handed|2.47|0.0|5.0|-112.0|8.0|7.0
hard|Musetti L.|ITA|Right-Handed|1.45|Altmaier D.|DEU|Right-Handed|2.66|0.0|-4.0|551.0|-13.0|-6.0
hard|Goffin D.|BEL|Right-Handed|1.37|Gaston H.|FRA|Left-Handed|3.02|0.0|9.0|88.0|2.0|7.0
clay|Kotov P.|RUS|Right-Handed|1.83|Cecchinato M.|ITA|Right-Handed|1.92|0.0|-6.0|81.0|8.0|6.0
hard|Laaksonen H.|CHE|Right-Handed|3.17|Daniel T.|JPN|Right-Handed|1.33|0.0|2.0|-39.0|-2.0|-6.0
clay|Mager G.|ITA|Right-Handed|1.47|Masur D.|DEU|Right-Handed|2.47|0.0|1.0|631.0|-1.0|5.0
hard|Kokkinakis T.|AUS|Right-Handed|1.37|Paire B.|FRA|Right-Handed|2.98|0.0|-3.0|143.0|4.0|-3.0
clay|Novak D.|AUT|Right-Handed|1.53|Bonadio R.|ITA|Right-Handed|2.42|0.0|-2.0|48.0|-1.0|3.0
