Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Giustino L.|ITA|Right-Handed|1.73|Moriya H.|JPN|Right-Handed|2.05|0.0|1.0|66.0|18.0|12.0
hard|Zverev A.|DEU|Right-Handed|2.53|Sinner J.|ITA|Right-Handed|1.53|0.0|4.0|-1550.0|14.0|10.0
hard|Muller A.|FRA|Right-Handed|1.58|Sousa J.|PRT|Right-Handed|2.3|0.0|-8.0|330.0|1.0|-2.0
clay|Rodriguez Taverna S.|ARG|Right-Handed|2.77|Molleker R.|DEU|Right-Handed|1.41|0.0|1.0|56.0|7.0|6.0
clay|Monteiro T.|BRA|Left-Handed|1.6|Travaglia S.|ITA|Right-Handed|2.24|0.0|-1.0|352.0|-2.0|-2.0
clay|Cachin P.|ARG|Right-Handed|1.2|Brancaccio R.|ITA|Right-Handed|4.36|0.0|2.0|760.0|5.0|2.0
clay|Gaston H.|FRA|Left-Handed|1.17|Verdasco F.|ESP|Left-Handed|4.74|0.0|-14.0|351.0|-22.0|-15.0
clay|Seyboth Wild T.|BRA|Right-Handed|1.3|Bonadio R.|ITA|Right-Handed|3.38|0.0|-5.0|218.0|-3.0|5.0
clay|Marterer M.|DEU|Left-Handed|1.27|Rosol L.|CZE|Right-Handed|3.63|0.0|-9.0|206.0|1.0|-2.0
hard|Watanuki Y.|JPN|Right-Handed|1.15|Bolt A.|AUS|Left-Handed|5.04|0.0|-4.0|462.0|-21.0|-3.0
clay|Nagal S.|IND|Right-Handed|1.47|Masur D.|DEU|Right-Handed|2.6|0.0|-1.0|-246.0|-9.0|-5.0
hard|Oliel Y.|ISR|Left-Handed|2.13|Copil M.|ROU|Right-Handed|1.67|0.0|-10.0|-15.0|-9.0|-5.0
hard|Tomic B.|AUS|Right-Handed|1.83|Mansouri S.|TUN|Right-Handed|1.91|0.0|2.0|70.0|5.0|3.0
clay|Zekic M.|SRB|Right-Handed|3.87|Paire B.|FRA|Right-Handed|1.24|0.0|4.0|-246.0|-1.0|-11.0
hard|Medvedev D.|RUS|Right-Handed|1.36|De Minaur A.|AUS|Right-Handed|3.22|0.0|4.0|4275.0|14.0|15.0
clay|Ymer E.|SWE|Right-Handed|1.59|Guinard M.|FRA|Right-Handed|2.28|0.0|1.0|-61.0|-2.0|-13.0
hard|De Jong J.|NLD|Right-Handed|1.09|Ilhan M.|TUR|Right-Handed|6.71|0.0|-15.0|282.0|-10.0|-11.0
hard|Sweeny D.|AUS|Right-Handed|1.49|Mukund S.|IND|Right-Handed|2.51|0.0|-4.0|-118.0|-15.0|-15.0
hard|O'Connell C.|AUS|Right-Handed|1.23|Saville L.|AUS|Right-Handed|3.93|0.0|-3.0|240.0|-5.0|-5.0
clay|Carballes Baena R.|ESP|Right-Handed|1.07|Cervantes I.|ESP|Right-Handed|7.88|0.0|-5.0|380.0|-1.0|0.0
clay|Kuzmanov D.|BGR|Right-Handed|1.72|Novak D.|AUT|Right-Handed|2.06|0.0|2.0|-78.0|-3.0|10.0
clay|Coria F.|ARG|Right-Handed|1.4|Serdarusic N.|HRV|Right-Handed|2.84|0.0|4.0|437.0|-12.0|-11.0
clay|Martinez P.|ESP|Right-Handed|1.24|Blancaneaux G.|FRA|Right-Handed|3.89|0.0|2.0|63.0|1.0|5.0
clay|Vavassori A.|ITA|Right-Handed|1.56|Ajdukovic D.|HRV|Right-Handed|2.35|0.0|4.0|294.0|3.0|8.0
hard|Peliwo F.|POL|Right-Handed|6.59|Polmans M.|AUS|Right-Handed|1.1|0.0|1.0|-373.0|-6.0|-8.0
