Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Nishioka Y.|JPN|Left-Handed|1.24|Grenier H.|FRA|Right-Handed|3.89|0.0|2.0|219.0|-21.0|-26.0
clay|Kovalik J.|SVK|Right-Handed|1.62|Coppejans K.|BEL|Right-Handed|2.22|0.0|4.0|-17.0|14.0|3.0
hard|Kokkinakis T.|AUS|Right-Handed|1.23|Fabbiano T.|ITA|Right-Handed|4.03|0.0|-7.0|383.0|14.0|20.0
clay|Kopriva V.|CZE|Right-Handed|3.16|Jarry N.|CHL|Right-Handed|1.33|0.0|-3.0|-139.0|-21.0|-20.0
hard|Robredo T.|ESP|Right-Handed|4.16|Uchida K.|JPN|Right-Handed|1.21|0.0|10.0|27.0|1.0|0.0
hard|Vukic A.|AUS|Right-Handed|1.42|Caruso S.|ITA|Right-Handed|2.84|0.0|-4.0|46.0|4.0|3.0
clay|Etcheverry T.|ARG|Right-Handed|1.19|Furness E.|FRA|Right-Handed|4.38|0.0|0.0|320.0|16.0|26.0
clay|Giannessi A.|ITA|Left-Handed|1.68|Martin A.|SVK|Right-Handed|2.1|0.0|-1.0|-216.0|-1.0|2.0
clay|Dellien H.|BOL|Right-Handed|1.41|Cachin P.|ARG|Right-Handed|2.79|0.0|4.0|569.0|-2.0|-5.0
clay|Takahashi Y.|JPN|Right-Handed|2.75|Valkusz M.|HUN|Right-Handed|1.38|0.0|2.0|103.0|-7.0|-13.0
clay|Domingues J.|PRT|Right-Handed|5.81|Travaglia S.|ITA|Right-Handed|1.12|0.0|-1.0|-312.0|-10.0|-7.0
hard|Moraing M.|DEU|Left-Handed|1.28|Maden Y.|DEU|Right-Handed|3.54|0.0|-2.0|-163.0|14.0|13.0
hard|Soeda G.|JPN|Right-Handed|1.65|Durasovic V.|NOR|Right-Handed|2.16|0.0|11.0|343.0|-7.0|-7.0
hard|Kohlschreiber P.|DEU|Right-Handed|1.43|Bolt A.|AUS|Left-Handed|2.74|0.0|11.0|82.0|-14.0|-5.0
clay|Arnaboldi A.|ITA|Left-Handed|1.85|Hemery C.|FRA|Right-Handed|1.87|0.0|11.0|-224.0|-11.0|-11.0
hard|Marchenko I.|UKR|Right-Handed|1.57|Cecchinato M.|ITA|Right-Handed|2.36|0.0|6.0|-292.0|4.0|0.0
hard|Pospisil V.|CAN|Right-Handed|1.64|Gerasimov E.|BLR|Right-Handed|2.22|0.0|3.0|-120.0|2.0|-3.0
hard|Kukushkin M.|KAZ|Right-Handed|1.69|Seppi A.|ITA|Right-Handed|2.13|0.0|-5.0|-194.0|-6.0|-8.0
clay|Borges N.|PRT|Right-Handed|1.33|Bourgue M.|FRA|Right-Handed|3.19|0.0|-2.0|-209.0|-8.0|-3.0
clay|Gimeno Valero C.|ESP|Right-Handed|2.16|Moroni G.|ITA|Right-Handed|1.65|0.0|-4.0|-47.0|-1.0|3.0
clay|Zapata Miralles B.|ESP|Right-Handed|1.34|Ajdukovic D.|HRV|Right-Handed|3.11|0.0|3.0|354.0|7.0|-2.0
