Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
grass|Griekspoor T.|NLD|Right-Handed|2.33|Ruusuvuori E.|FIN|Right-Handed|1.6|0.0|2.0|68.0|6.0|0.0
grass|Thompson J.|AUS|Right-Handed|1.42|Hijikata R.|AUS|Right-Handed|2.88|0.0|6.0|144.0|14.0|5.0
grass|De Loore J.|BEL|Right-Handed|1.88|Polmans M.|AUS|Right-Handed|1.85|0.0|1.0|-302.0|8.0|3.0
grass|Rinderknech A.|FRA|Right-Handed|1.39|Lopez F.|ESP|Left-Handed|2.92|0.0|-14.0|626.0|-2.0|8.0
grass|Novak D.|AUT|Right-Handed|1.37|Hong S.|KOR|Right-Handed|2.88|0.0|1.0|292.0|15.0|8.0
grass|De Jong J.|NLD|Right-Handed|1.49|Chung H.|KOR|Right-Handed|2.48|0.0|-5.0|-148.0|-19.0|-8.0
grass|Altmaier D.|DEU|Right-Handed|2.21|Gojo B.|HRV|Right-Handed|1.64|0.0|0.0|262.0|-2.0|-5.0
grass|Safiullin R.|RUS|Right-Handed|2.14|Bonzi B.|FRA|Right-Handed|1.68|0.0|0.0|-142.0|-1.0|0.0
grass|Karatsev A.|RUS|Right-Handed|1.33|Marterer M.|DEU|Left-Handed|3.21|0.0|2.0|496.0|1.0|-6.0
grass|Dimitrov G.|BGR|Right-Handed|1.25|Vukic A.|AUS|Right-Handed|3.89|0.0|5.0|894.0|-3.0|3.0
clay|Moriya H.|JPN|Right-Handed|1.51|Takahashi Y.|JPN|Right-Handed|2.38|0.0|6.0|-1.0|-3.0|-2.0
clay|Kuzmanov D.|BGR|Right-Handed|3.23|Molcan A.|SVK|Left-Handed|1.32|0.0|5.0|-422.0|4.0|15.0
