Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Monteiro T.|BRA|Left-Handed|1.3|Skatov T.|KAZ|Right-Handed|3.34|0.0|8.0|390.0|5.0|10.0
clay|Carballes Baena R.|ESP|Right-Handed|1.15|Gaio F.|ITA|Right-Handed|4.99|0.0|-1.0|430.0|-7.0|3.0
hard|Cerundolo F.|ARG|Right-Handed|5.52|Sinner J.|ITA|Right-Handed|1.16|0.0|-1.0|-2806.0|2.0|-3.0
clay|Giannessi A.|ITA|Left-Handed|1.64|Bonadio R.|ITA|Right-Handed|2.16|0.0|3.0|85.0|1.0|5.0
clay|Borges N.|PRT|Right-Handed|1.41|Kuzmanov D.|BGR|Right-Handed|2.8|0.0|-3.0|-140.0|-2.0|-8.0
clay|Bagnis F.|ARG|Left-Handed|1.21|Melzer G.|AUT|Left-Handed|4.49|0.0|2.0|167.0|2.0|-5.0
clay|Andujar P.|ESP|Right-Handed|1.58|Hanfmann Y.|DEU|Right-Handed|2.3|0.0|5.0|285.0|-6.0|-13.0
indoors|Halys Q.|FRA|Right-Handed|1.17|Lamasine T.|FRA|Right-Handed|4.61|0.0|-1.0|296.0|9.0|8.0
indoors|Bergs Z.|BEL|Right-Handed|1.07|Pervolarakis M.|GRC|Right-Handed|7.62|0.0|-1.0|266.0|-7.0|-8.0
clay|Zeppieri G.|ITA|Left-Handed|3.07|Travaglia S.|ITA|Right-Handed|1.36|0.0|-9.0|-442.0|-2.0|0.0
hard|Alcaraz C.|ESP|Right-Handed|1.53|Tsitsipas S.|GRC|Right-Handed|2.55|0.0|-5.0|-3656.0|-17.0|-8.0
clay|Vesely J.|CZE|Left-Handed|1.47|Gombos N.|SVK|Right-Handed|2.6|0.0|-1.0|-74.0|9.0|5.0
clay|Quiroz R.|ECU|Left-Handed|2.93|De Jong J.|NLD|Right-Handed|1.38|0.0|11.0|-176.0|18.0|13.0
indoors|Karlovskiy E.|RUS|Right-Handed|3.22|Simon G.|FRA|Right-Handed|1.33|0.0|-8.0|-208.0|15.0|8.0
