Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Carballes Baena R.|ESP|Right-Handed|2.38|Rune H.|DNK|Right-Handed|1.57|0.0|9.0|89.0|9.0|-2.0
hard|Kopriva V.|CZE|Right-Handed|1.67|Ilkel C.|TUR|Right-Handed|2.21|0.0|-5.0|-14.0|-13.0|-5.0
clay|Galan D.|COL|Right-Handed|1.73|Dellien H.|BOL|Right-Handed|2.09|0.0|-4.0|-305.0|-3.0|11.0
hard|Ymer E.|SWE|Right-Handed|1.55|Moroni G.|ITA|Right-Handed|2.44|0.0|0.0|249.0|-2.0|-2.0
hard|Vukic A.|AUS|Right-Handed|1.46|Grenier H.|FRA|Right-Handed|2.73|0.0|1.0|83.0|-1.0|-8.0
clay|Etcheverry T.|ARG|Right-Handed|2.15|Jarry N.|CHL|Right-Handed|1.69|0.0|-2.0|114.0|-8.0|-2.0
hard|Zapata Miralles B.|ESP|Right-Handed|2.32|Novak D.|AUT|Right-Handed|1.61|0.0|-1.0|-30.0|2.0|0.0
hard|Sousa J.|PRT|Right-Handed|1.05|Kadhe A.|IND|Right-Handed|10.81|0.0|7.0|496.0|-9.0|0.0
indoors|Nishioka Y.|JPN|Left-Handed|1.15|Istomin D.|UZB|Right-Handed|5.2|0.0|-10.0|375.0|-21.0|-18.0
indoors|Krajinovic F.|SRB|Right-Handed|1.83|Popyrin A.|AUS|Right-Handed|1.97|0.0|5.0|449.0|-3.0|-11.0
indoors|Ymer M.|SWE|Right-Handed|2.2|Moutet C.|FRA|Left-Handed|1.68|0.0|0.0|21.0|7.0|8.0
clay|Ramos-Vinolas A.|ESP|Left-Handed|1.24|Martin A.|SVK|Right-Handed|4.04|0.0|1.0|635.0|-7.0|5.0
hard|Travaglia S.|ITA|Right-Handed|1.58|Ramanathan R.|IND|Right-Handed|2.37|0.0|2.0|391.0|0.0|-3.0
clay|Taberner C.|ESP|Right-Handed|2.59|Delbonis F.|ARG|Left-Handed|1.5|0.0|-8.0|-605.0|-12.0|-10.0
hard|Ruusuvuori E.|FIN|Right-Handed|1.45|Gerasimov E.|BLR|Right-Handed|2.75|0.0|-6.0|69.0|-7.0|-8.0
indoors|Rodionov J.|AUT|Left-Handed|2.0|Hijikata R.|AUS|Right-Handed|1.75|0.0|1.0|459.0|18.0|13.0
clay|Munar J.|ESP|Right-Handed|1.47|Paire B.|FRA|Right-Handed|2.67|0.0|-5.0|-347.0|-4.0|-13.0
indoors|Simon G.|FRA|Right-Handed|1.79|Pouille L.|FRA|Right-Handed|2.02|0.0|7.0|111.0|-14.0|-2.0
clay|Baez S.|ARG|Right-Handed|1.2|Verdasco F.|ESP|Left-Handed|4.63|0.0|-15.0|506.0|-20.0|-18.0
clay|Tabilo A.|CHL|Left-Handed|1.88|Cerundolo F.|ARG|Right-Handed|1.92|0.0|3.0|-168.0|-3.0|3.0
