Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Coria F.|ARG|Right-Handed|1.13|Ramanathan R.|IND|Right-Handed|5.58|0.0|2.0|439.0|-7.0|-8.0
indoors|Rinderknech A.|FRA|Right-Handed|1.53|Munar J.|ESP|Right-Handed|2.49|0.0|1.0|-42.0|10.0|13.0
clay|Andreev A.|BGR|Right-Handed|1.69|Caruso S.|ITA|Right-Handed|2.09|0.0|-7.0|-300.0|-14.0|-5.0
clay|Shevchenko A.|KAZ|Right-Handed|1.34|Geerts M.|BEL|Right-Handed|3.11|0.0|-4.0|158.0|-3.0|7.0
indoors|Ruusuvuori E.|FIN|Right-Handed|1.36|Lehecka J.|CZE|Right-Handed|3.14|0.0|3.0|155.0|-1.0|5.0
clay|Taberner C.|ESP|Right-Handed|1.46|Elias G.|PRT|Right-Handed|2.56|0.0|-7.0|60.0|2.0|0.0
indoors|Simon G.|FRA|Right-Handed|3.86|Goffin D.|BEL|Right-Handed|1.26|0.0|4.0|-468.0|0.0|3.0
clay|Valkusz M.|HUN|Right-Handed|1.46|Copil M.|ROU|Right-Handed|2.6|0.0|-10.0|-573.0|-12.0|-10.0
clay|Borges N.|PRT|Right-Handed|1.26|Moroni G.|ITA|Right-Handed|3.73|0.0|0.0|352.0|-6.0|0.0
clay|Bagnis F.|ARG|Left-Handed|1.25|Luz O.|BRA|Right-Handed|3.71|0.0|8.0|446.0|4.0|3.0
clay|Monteiro T.|BRA|Left-Handed|1.31|Travaglia S.|ITA|Right-Handed|3.27|0.0|-1.0|107.0|-2.0|-2.0
indoors|Basilashvili N.|GEO|Right-Handed|2.55|Bergs Z.|BEL|Right-Handed|1.51|0.0|7.0|799.0|-4.0|0.0
clay|Collarini A.|ARG|Left-Handed|2.68|Rodriguez Taverna S.|ARG|Right-Handed|1.42|0.0|7.0|52.0|-2.0|-6.0
clay|Andujar P.|ESP|Right-Handed|1.49|Giannessi A.|ITA|Left-Handed|2.52|0.0|4.0|212.0|-2.0|-5.0
clay|Lajovic D.|SRB|Right-Handed|1.46|Mager G.|ITA|Right-Handed|2.6|0.0|5.0|-341.0|6.0|-5.0
clay|Vavassori A.|ITA|Right-Handed|2.1|Marterer M.|DEU|Left-Handed|1.69|0.0|0.0|-138.0|-6.0|2.0
