Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Tabilo A.|CHL|Left-Handed|1.52|Rinderknech A.|FRA|Right-Handed|2.5|0.0|-2.0|-314.0|-11.0|-8.0
clay|Thompson J.|AUS|Right-Handed|3.49|Munar J.|ESP|Right-Handed|1.31|0.0|2.0|222.0|6.0|0.0
clay|De Minaur A.|AUS|Right-Handed|2.02|Nadal R.|ESP|Left-Handed|1.79|0.0|-14.0|-3685.0|-16.0|-2.0
clay|Zverev A.|DEU|Right-Handed|1.08|Rodionov J.|AUT|Left-Handed|8.34|0.0|4.0|1730.0|4.0|7.0
clay|Tsitsipas S.|GRC|Right-Handed|1.08|Ofner S.|AUT|Right-Handed|8.51|0.0|-1.0|4222.0|8.0|2.0
clay|Davidovich Fokina A.|ESP|Right-Handed|1.7|Machac T.|CZE|Right-Handed|2.14|0.0|2.0|567.0|7.0|0.0
clay|Barrere G.|FRA|Right-Handed|1.86|Kokkinakis T.|AUS|Right-Handed|1.94|0.0|1.0|188.0|-4.0|-10.0
hard|Mejia N.|COL|Right-Handed|1.64|Janvier M.|FRA|Right-Handed|2.19|0.0|-2.0|-94.0|-3.0|-8.0
clay|Novak D.|AUT|Right-Handed|1.6|Agamenone F.|ITA|Right-Handed|2.25|0.0|-3.0|-37.0|-2.0|-5.0
clay|Carballes Baena R.|ESP|Right-Handed|3.15|Musetti L.|ITA|Right-Handed|1.36|0.0|8.0|-1105.0|2.0|-2.0
clay|Trungelliti M.|ARG|Right-Handed|4.24|Jarry N.|CHL|Right-Handed|1.22|0.0|6.0|-1151.0|-12.0|-20.0
clay|Lajovic D.|SRB|Right-Handed|2.59|Humbert U.|FRA|Left-Handed|1.49|0.0|9.0|-394.0|10.0|-5.0
clay|Ruud C.|NOR|Right-Handed|1.11|Muller A.|FRA|Right-Handed|6.69|0.0|-1.0|4265.0|2.0|0.0
