Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Vukic A.|AUS|Right-Handed|1.17|Popko D.|KAZ|Right-Handed|4.67|0.0|-1.0|18.0|-3.0|-3.0
clay|Rune H.|DNK|Right-Handed|1.47|Thiem D.|AUT|Right-Handed|2.71|0.0|-8.0|2780.0|-11.0|0.0
clay|Medvedev D.|RUS|Right-Handed|1.33|Sonego L.|ITA|Right-Handed|3.4|0.0|2.0|4235.0|7.0|7.0
clay|Ruud C.|NOR|Right-Handed|1.22|Van De Zandschulp B.|NLD|Right-Handed|4.39|0.0|-2.0|4005.0|-6.0|-5.0
clay|Sinner J.|ITA|Right-Handed|1.12|Schwartzman D.|ARG|Right-Handed|6.44|0.0|-7.0|2320.0|12.0|18.0
clay|Berrettini M.|ITA|Right-Handed|1.8|Cerundolo F.|ARG|Right-Handed|2.04|0.0|4.0|602.0|17.0|11.0
clay|Khachanov K.|RUS|Right-Handed|1.24|Ivashka I.|BLR|Right-Handed|4.11|0.0|-1.0|2134.0|3.0|5.0
clay|Jarry N.|CHL|Right-Handed|1.38|Popyrin A.|AUS|Right-Handed|3.11|0.0|1.0|183.0|12.0|2.0
clay|Collarini A.|ARG|Left-Handed|1.56|Giustino L.|ITA|Right-Handed|2.28|0.0|-1.0|-104.0|-3.0|5.0
clay|Zekic M.|SRB|Right-Handed|2.47|Brancaccio R.|ITA|Right-Handed|1.49|0.0|10.0|10.0|7.0|2.0
clay|Lehecka J.|CZE|Right-Handed|2.16|Dimitrov G.|BGR|Right-Handed|1.7|0.0|-10.0|-507.0|-1.0|-8.0
clay|Gombos N.|SVK|Right-Handed|1.68|Zuk K.|POL|Right-Handed|2.12|0.0|7.0|100.0|7.0|10.0
