Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Olivo R.|ARG|Right-Handed|1.61|Napolitano S.|ITA|Right-Handed|2.22|0.0|3.0|285.0|-17.0|-16.0
clay|Verdasco F.|ESP|Left-Handed|2.25|Ilkel C.|TUR|Right-Handed|1.6|0.0|9.0|113.0|8.0|5.0
clay|Popko D.|KAZ|Right-Handed|2.85|Serdarusic N.|HRV|Right-Handed|1.36|0.0|0.0|198.0|2.0|0.0
grass|Sonego L.|ITA|Right-Handed|2.42|Berrettini M.|ITA|Right-Handed|1.56|0.0|-1.0|-612.0|-19.0|-5.0
clay|Novak D.|AUT|Right-Handed|1.2|Domingues J.|PRT|Right-Handed|4.27|0.0|-3.0|77.0|10.0|5.0
clay|Bourgue M.|FRA|Right-Handed|1.61|Hemery C.|FRA|Right-Handed|2.2|0.0|2.0|-71.0|0.0|-3.0
clay|Piros Z.|HUN|Right-Handed|1.53|Nagal S.|IND|Right-Handed|2.4|0.0|-3.0|11.0|-1.0|2.0
grass|Hijikata R.|AUS|Right-Handed|1.79|Brouwer G.|NLD|Left-Handed|2.02|0.0|-3.0|36.0|-4.0|-13.0
grass|Watanuki Y.|JPN|Right-Handed|1.32|Lopez F.|ESP|Left-Handed|3.39|0.0|-16.0|460.0|-25.0|-8.0
clay|Ramos-Vinolas A.|ESP|Left-Handed|1.45|Gaio F.|ITA|Right-Handed|2.65|0.0|4.0|411.0|-8.0|8.0
clay|Arnaboldi A.|ITA|Left-Handed|3.39|Travaglia S.|ITA|Right-Handed|1.28|0.0|6.0|19.0|-8.0|-5.0
grass|Humbert U.|FRA|Left-Handed|1.55|Kubler J.|AUS|Right-Handed|2.46|0.0|-6.0|434.0|-1.0|10.0
grass|Musetti L.|ITA|Right-Handed|1.71|Gojo B.|HRV|Right-Handed|2.14|0.0|-4.0|1544.0|-15.0|-11.0
clay|Marchenko I.|UKR|Right-Handed|1.98|Rola B.|SVN|Left-Handed|1.72|0.0|5.0|-4.0|-3.0|-8.0
clay|Ritschard A.|CHE|Right-Handed|1.96|Mayot H.|FRA|Right-Handed|1.79|0.0|8.0|186.0|11.0|15.0
