Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Piros Z.|HUN|Right-Handed|1.9|Ritschard A.|CHE|Right-Handed|1.83|0.0|-6.0|-214.0|-14.0|-13.0
clay|Andreev A.|BGR|Right-Handed|1.44|Cervantes I.|ESP|Right-Handed|2.59|0.0|-11.0|-307.0|-12.0|-3.0
clay|Etcheverry T.|ARG|Right-Handed|2.06|Galan D.|COL|Right-Handed|1.73|0.0|-3.0|371.0|10.0|5.0
clay|Daniel T.|JPN|Right-Handed|1.25|Furness E.|FRA|Right-Handed|3.8|0.0|6.0|259.0|14.0|21.0
clay|Djere L.|SRB|Right-Handed|1.87|Musetti L.|ITA|Right-Handed|1.93|0.0|6.0|130.0|7.0|3.0
indoors|Wu Y.|CHN|Right-Handed|1.27|Jaziri M.|TUN|Right-Handed|3.59|0.0|-13.0|-43.0|-1.0|-2.0
clay|Agamenone F.|ITA|Right-Handed|1.73|Caruso S.|ITA|Right-Handed|2.04|0.0|0.0|-51.0|2.0|3.0
grass|Kubler J.|AUS|Right-Handed|1.96|Thompson J.|AUS|Right-Handed|1.85|0.0|2.0|-121.0|-8.0|-5.0
clay|Carreno-Busta P.|ESP|Right-Handed|1.49|Wawrinka S.|CHE|Right-Handed|2.6|0.0|-5.0|711.0|-1.0|6.0
clay|Lamasine T.|FRA|Right-Handed|1.65|Mayot H.|FRA|Right-Handed|2.08|0.0|7.0|116.0|-2.0|5.0
clay|Ofner S.|AUT|Right-Handed|1.52|Giannessi A.|ITA|Left-Handed|2.44|0.0|-6.0|-79.0|-1.0|6.0
clay|Delbonis F.|ARG|Left-Handed|1.74|Kotov P.|RUS|Right-Handed|2.04|0.0|10.0|236.0|4.0|2.0
clay|Sousa P.|PRT|Right-Handed|6.17|Munar J.|ESP|Right-Handed|1.12|0.0|9.0|-101.0|-6.0|-3.0
indoors|Pervolarakis M.|GRC|Right-Handed|1.55|Mukund S.|IND|Right-Handed|2.34|0.0|-1.0|-59.0|12.0|8.0
grass|Gojowczyk P.|DEU|Right-Handed|4.63|Humbert U.|FRA|Left-Handed|1.19|0.0|9.0|194.0|10.0|0.0
clay|Ymer E.|SWE|Right-Handed|2.08|Altmaier D.|DEU|Right-Handed|1.74|0.0|1.0|-403.0|-9.0|-8.0
