Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Kovalik J.|SVK|Right-Handed|1.79|Andreev A.|BGR|Right-Handed|1.95|0.0|8.0|184.0|16.0|3.0
hard|Musetti L.|ITA|Right-Handed|2.56|Safiullin R.|RUS|Right-Handed|1.51|0.0|-4.0|1287.0|0.0|0.0
hard|Alcaraz C.|ESP|Right-Handed|1.01|Carballes Baena R.|ESP|Right-Handed|20.7|0.0|-9.0|8380.0|-5.0|2.0
hard|Cerundolo F.|ARG|Right-Handed|1.66|Ofner S.|AUT|Right-Handed|2.23|0.0|-4.0|697.0|-3.0|-6.0
hard|Hanfmann Y.|DEU|Right-Handed|2.58|Mannarino A.|FRA|Left-Handed|1.5|0.0|-3.0|-407.0|7.0|13.0
clay|Furness E.|FRA|Right-Handed|1.84|Lamasine T.|FRA|Right-Handed|1.85|0.0|-4.0|41.0|-3.0|-13.0
hard|Sinner J.|ITA|Right-Handed|1.07|Griekspoor T.|NLD|Right-Handed|9.13|0.0|-3.0|2376.0|-9.0|0.0
hard|Khachanov K.|RUS|Right-Handed|1.2|Djere L.|SRB|Right-Handed|4.56|0.0|0.0|1800.0|5.0|10.0
clay|Bolt A.|AUS|Left-Handed|1.36|Noguchi R.|JPN|Right-Handed|2.81|0.0|7.0|-21.0|21.0|15.0
hard|Popyrin A.|AUS|Right-Handed|2.68|Lehecka J.|CZE|Right-Handed|1.48|0.0|4.0|-508.0|-2.0|13.0
hard|Monfils G.|FRA|Right-Handed|1.53|Thompson J.|AUS|Right-Handed|2.5|0.0|7.0|-620.0|3.0|10.0
hard|Dimitrov G.|BGR|Right-Handed|1.19|Tabilo A.|CHL|Left-Handed|4.69|0.0|6.0|1078.0|6.0|3.0
