Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Zeppieri G.|ITA|Left-Handed|1.39|Paire B.|FRA|Right-Handed|2.86|0.0|-9.0|80.0|-2.0|-11.0
grass|Galan D.|COL|Right-Handed|2.59|Otte O.|DEU|Right-Handed|1.51|0.0|-1.0|128.0|-7.0|-2.0
grass|Wawrinka S.|CHE|Right-Handed|1.51|Etcheverry T.|ARG|Right-Handed|2.6|0.0|13.0|-527.0|-3.0|-14.0
grass|Dimitrov G.|BGR|Right-Handed|1.15|Ivashka I.|BLR|Right-Handed|5.56|0.0|3.0|823.0|-3.0|-2.0
clay|Gakhov I.|RUS|Left-Handed|1.73|Molleker R.|DEU|Right-Handed|2.11|0.0|4.0|60.0|5.0|6.0
grass|Halys Q.|FRA|Right-Handed|1.66|Vukic A.|AUS|Right-Handed|2.25|0.0|1.0|62.0|-6.0|3.0
grass|Berrettini M.|ITA|Right-Handed|2.48|Sonego L.|ITA|Right-Handed|1.55|0.0|1.0|67.0|19.0|5.0
grass|Zverev A.|DEU|Right-Handed|1.08|Brouwer G.|NLD|Left-Handed|8.41|0.0|2.0|1247.0|18.0|7.0
grass|Safiullin R.|RUS|Right-Handed|1.64|Moutet C.|FRA|Left-Handed|2.29|0.0|1.0|-105.0|7.0|10.0
hard|Schoolkate T.|AUS|Right-Handed|2.37|Celikbilek A.|TUR|Right-Handed|1.55|0.0|-7.0|-213.0|6.0|-2.0
grass|Van De Zandschulp B.|NLD|Right-Handed|1.67|Zhang Z.|CHN|Right-Handed|2.23|0.0|1.0|704.0|-4.0|-5.0
hard|Mukund S.|IND|Right-Handed|3.11|Galarneau A.|CAN|Right-Handed|1.34|0.0|3.0|-69.0|-1.0|5.0
grass|Musetti L.|ITA|Right-Handed|1.15|Munar J.|ESP|Right-Handed|5.71|0.0|-5.0|1640.0|-1.0|2.0
hard|Uchiyama Y.|JPN|Right-Handed|1.94|Gomez E.|ECU|Right-Handed|1.8|0.0|-1.0|-339.0|-3.0|-2.0
grass|Kubler J.|AUS|Right-Handed|2.28|Humbert U.|FRA|Left-Handed|1.64|0.0|6.0|-300.0|1.0|-10.0
grass|Pella G.|ARG|Left-Handed|2.21|Mayot H.|FRA|Right-Handed|1.68|0.0|12.0|-151.0|8.0|5.0
grass|Rublev A.|RUS|Right-Handed|1.2|Karatsev A.|RUS|Right-Handed|4.72|0.0|-4.0|3367.0|-15.0|3.0
clay|Hemery C.|FRA|Right-Handed|2.04|Olivieri G.|ARG|Right-Handed|1.73|0.0|2.0|173.0|10.0|16.0
grass|Shapovalov D.|CAN|Left-Handed|1.59|Barrere G.|FRA|Right-Handed|2.39|0.0|-4.0|446.0|-5.0|2.0
grass|Jarry N.|CHL|Right-Handed|1.05|Cecchinato M.|ITA|Right-Handed|10.89|0.0|-3.0|663.0|12.0|13.0
grass|Lehecka J.|CZE|Right-Handed|1.96|Cerundolo F.|ARG|Right-Handed|1.86|0.0|-1.0|-777.0|2.0|-2.0
hard|Jasika O.|AUS|Left-Handed|1.71|Shimizu Y.|JPN|Left-Handed|2.06|0.0|4.0|87.0|-2.0|20.0
grass|De Minaur A.|AUS|Right-Handed|1.03|Coppejans K.|BEL|Right-Handed|14.52|0.0|-4.0|1806.0|1.0|3.0
