Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Purcell M.|AUS|Right-Handed|2.19|Vukic A.|AUS|Right-Handed|1.68|0.0|-1.0|-102.0|-9.0|-3.0
hard|Griekspoor T.|NLD|Right-Handed|1.21|Nagal S.|IND|Right-Handed|4.42|0.0|0.0|1369.0|16.0|10.0
hard|Goffin D.|BEL|Right-Handed|2.24|Tabilo A.|CHL|Left-Handed|1.65|0.0|7.0|-19.0|-5.0|-8.0
hard|Diaz Acosta F.|ARG|Left-Handed|2.32|Gaston H.|FRA|Left-Handed|1.62|0.0|-2.0|-139.0|5.0|10.0
hard|Machac T.|CZE|Right-Handed|1.22|Fognini F.|ITA|Right-Handed|4.31|0.0|-14.0|66.0|-6.0|5.0
clay|Forejtek J.|CZE|Right-Handed|2.05|Roca Batalla O.|ESP|Right-Handed|1.71|0.0|-9.0|-68.0|-4.0|7.0
clay|Masur D.|DEU|Right-Handed|1.59|Sakamoto P.|BRA|Right-Handed|2.26|0.0|-3.0|277.0|0.0|5.0
hard|Thompson J.|AUS|Right-Handed|1.13|Lestienne C.|FRA|Right-Handed|6.14|0.0|-1.0|253.0|5.0|3.0
hard|Gombos N.|SVK|Right-Handed|3.7|Wu Y.|CHN|Right-Handed|1.26|0.0|7.0|-204.0|5.0|10.0
hard|Bai Y.|CHN|Right-Handed|1.39|Mott B.|AUS|Right-Handed|2.83|0.0|5.0|141.0|3.0|5.0
clay|Maamoun K.|EGY|Right-Handed|2.07|Dubrivnyy A.|RUS|Right-Handed|1.65|0.0|6.0|65.0|-2.0|-8.0
hard|Medvedev D.|RUS|Right-Handed|1.04|Lajovic D.|SRB|Right-Handed|12.32|0.0|-6.0|5521.0|0.0|15.0
hard|Hong S.|KOR|Right-Handed|1.23|Donskoy E.|RUS|Right-Handed|3.95|0.0|-6.0|-379.0|-10.0|-10.0
hard|Takahashi Y.|JPN|Right-Handed|3.38|Polmans M.|AUS|Right-Handed|1.3|0.0|-2.0|-243.0|-10.0|-18.0
hard|Hurkacz H.|POL|Right-Handed|1.14|Skatov T.|KAZ|Right-Handed|5.74|0.0|2.0|1783.0|8.0|23.0
hard|Kokkinakis T.|AUS|Right-Handed|3.02|Tsitsipas S.|GRC|Right-Handed|1.39|0.0|3.0|-4394.0|-5.0|0.0
hard|Mannarino A.|FRA|Left-Handed|3.51|Coric B.|HRV|Right-Handed|1.31|0.0|7.0|-979.0|-6.0|-8.0
hard|Schoolkate T.|AUS|Right-Handed|2.38|Daniel T.|JPN|Right-Handed|1.57|0.0|-11.0|-546.0|-2.0|-8.0
hard|Van De Zandschulp B.|NLD|Right-Handed|3.71|Shapovalov D.|CAN|Left-Handed|1.28|0.0|2.0|-360.0|8.0|3.0
hard|Couacaud E.|FRA|Right-Handed|1.45|Molleker R.|DEU|Right-Handed|2.63|0.0|3.0|132.0|3.0|-2.0
hard|Hanfmann Y.|DEU|Right-Handed|1.41|Vesely J.|CZE|Left-Handed|2.75|0.0|2.0|862.0|-8.0|-5.0
hard|Borges N.|PRT|Right-Handed|1.1|Coria F.|ARG|Right-Handed|7.3|0.0|-5.0|168.0|2.0|5.0
hard|Uchiyama Y.|JPN|Right-Handed|2.12|Shimizu Y.|JPN|Left-Handed|1.65|0.0|8.0|73.0|16.0|20.0
