Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Shimabukuro S.|JPN|Right-Handed|2.18|Blancaneaux G.|FRA|Right-Handed|1.64|0.0|-1.0|-256.0|0.0|3.0
clay|Gaio F.|ITA|Right-Handed|3.93|Baez S.|ARG|Right-Handed|1.23|0.0|8.0|-614.0|14.0|10.0
clay|Diaz Acosta F.|ARG|Left-Handed|1.65|Vukic A.|AUS|Right-Handed|2.17|0.0|-5.0|-65.0|-11.0|-5.0
clay|Lopez San Martin A.|ESP|Right-Handed|2.11|Casanova H.|ARG|Right-Handed|1.69|0.0|-3.0|23.0|-6.0|0.0
clay|Koepfer D.|DEU|Left-Handed|1.64|Galan D.|COL|Right-Handed|2.2|0.0|1.0|13.0|7.0|-11.0
clay|Humbert U.|FRA|Left-Handed|2.05|Etcheverry T.|ARG|Right-Handed|1.73|0.0|0.0|51.0|-9.0|-8.0
clay|Rune H.|DNK|Right-Handed|1.62|Ruud C.|NOR|Right-Handed|2.33|0.0|-5.0|-1300.0|-9.0|2.0
clay|Monteiro T.|BRA|Left-Handed|1.09|Verdasco F.|ESP|Left-Handed|7.23|0.0|-7.0|398.0|-12.0|-5.0
clay|Sachko V.|UKR|Right-Handed|1.32|Marchenko I.|UKR|Right-Handed|3.31|0.0|-10.0|-248.0|-14.0|-2.0
clay|Koepfer D.|DEU|Left-Handed|1.35|Gaio F.|ITA|Right-Handed|3.06|0.0|-2.0|21.0|-5.0|0.0
clay|Medvedev D.|RUS|Right-Handed|2.29|Tsitsipas S.|GRC|Right-Handed|1.64|0.0|2.0|315.0|-6.0|5.0
