Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
grass|Fucsovics M.|HUN|Right-Handed|2.9|Hurkacz H.|POL|Right-Handed|1.41|0.0|6.0|-2268.0|1.0|-8.0
grass|Ivashka I.|BLR|Right-Handed|1.61|Ruusuvuori E.|FIN|Right-Handed|2.3|0.0|4.0|90.0|5.0|5.0
clay|Grenier H.|FRA|Right-Handed|1.53|Gakhov I.|RUS|Left-Handed|2.41|0.0|-2.0|246.0|5.0|5.0
clay|Guinard M.|FRA|Right-Handed|2.07|Pellegrino A.|ITA|Right-Handed|1.71|0.0|-1.0|272.0|0.0|11.0
grass|Simon G.|FRA|Right-Handed|2.17|Duckworth J.|AUS|Right-Handed|1.69|0.0|4.0|-372.0|-12.0|0.0
clay|Monteiro T.|BRA|Left-Handed|1.47|Caruso S.|ITA|Right-Handed|2.59|0.0|0.0|153.0|-2.0|-2.0
grass|Kyrgios N.|AUS|Right-Handed|1.31|Basilashvili N.|GEO|Right-Handed|3.45|0.0|-3.0|-860.0|6.0|8.0
hard|Kubler J.|AUS|Right-Handed|1.2|Mejia N.|COL|Right-Handed|4.27|0.0|6.0|191.0|-3.0|-7.0
grass|Kukushkin M.|KAZ|Right-Handed|1.73|Verdasco F.|ESP|Left-Handed|2.05|0.0|-4.0|-187.0|-18.0|-5.0
grass|Otte O.|DEU|Right-Handed|3.01|Shapovalov D.|CAN|Left-Handed|1.39|0.0|3.0|-1586.0|4.0|8.0
grass|Medvedev D.|RUS|Right-Handed|1.07|Simon G.|FRA|Right-Handed|9.11|0.0|-9.0|7679.0|13.0|15.0
grass|Khachanov K.|RUS|Right-Handed|1.36|Majchrzak K.|POL|Right-Handed|3.13|0.0|2.0|981.0|9.0|18.0
grass|Mannarino A.|FRA|Left-Handed|2.99|De Minaur A.|AUS|Right-Handed|1.39|0.0|11.0|-967.0|10.0|-3.0
clay|Kopriva V.|CZE|Right-Handed|1.34|Nikles J.|CHE|Right-Handed|3.11|0.0|-2.0|200.0|1.0|8.0
clay|Gasquet R.|FRA|Right-Handed|1.21|Collarini A.|ARG|Left-Handed|4.23|0.0|5.0|514.0|-1.0|-2.0
clay|Marterer M.|DEU|Left-Handed|1.53|Arnaboldi A.|ITA|Left-Handed|2.42|0.0|-10.0|73.0|12.0|11.0
clay|Moutet C.|FRA|Left-Handed|1.5|Furness E.|FRA|Right-Handed|2.48|0.0|0.0|206.0|2.0|5.0
