Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Nishioka Y.|JPN|Left-Handed|2.1|Thompson J.|AUS|Right-Handed|1.73|0.0|-1.0|188.0|-18.0|-13.0
indoors|Jarry N.|CHL|Right-Handed|1.68|Popyrin A.|AUS|Right-Handed|2.19|0.0|1.0|729.0|12.0|2.0
indoors|Bellier A.|CHE|Left-Handed|1.54|Durasovic V.|NOR|Right-Handed|2.39|0.0|0.0|176.0|0.0|11.0
indoors|Brouwer G.|NLD|Left-Handed|1.39|Gaio F.|ITA|Right-Handed|2.87|0.0|-5.0|66.0|-12.0|11.0
indoors|Molleker R.|DEU|Right-Handed|2.39|Masur D.|DEU|Right-Handed|1.54|0.0|-4.0|-85.0|-3.0|2.0
indoors|Safiullin R.|RUS|Right-Handed|1.26|Muller A.|FRA|Right-Handed|3.84|0.0|-1.0|-57.0|0.0|2.0
clay|Mejia N.|COL|Right-Handed|2.07|Sakamoto P.|BRA|Right-Handed|1.69|0.0|-6.0|137.0|-1.0|7.0
indoors|Zuk K.|POL|Right-Handed|2.28|Vesely J.|CZE|Left-Handed|1.58|0.0|-6.0|312.0|-16.0|-15.0
indoors|Dimitrov G.|BGR|Right-Handed|1.28|Musetti L.|ITA|Right-Handed|3.76|0.0|10.0|-350.0|6.0|6.0
indoors|Khachanov K.|RUS|Right-Handed|1.23|Purcell M.|AUS|Right-Handed|4.12|0.0|2.0|2192.0|12.0|13.0
hard|Uchida K.|JPN|Right-Handed|2.64|Shimizu Y.|JPN|Left-Handed|1.45|0.0|7.0|263.0|12.0|17.0
indoors|Thiem D.|AUT|Right-Handed|1.8|Wawrinka S.|CHE|Right-Handed|2.0|0.0|-9.0|-228.0|0.0|3.0
indoors|Van De Zandschulp B.|NLD|Right-Handed|1.97|Mannarino A.|FRA|Left-Handed|1.84|0.0|-7.0|-361.0|4.0|8.0
indoors|Wessels L.|DEU|Right-Handed|2.38|Copil M.|ROU|Right-Handed|1.53|0.0|-9.0|8.0|3.0|5.0
