Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Daniel T.|JPN|Right-Handed|1.2|Arnaboldi A.|ITA|Left-Handed|4.5|0.0|-7.0|378.0|8.0|11.0
hard|Martinez P.|ESP|Right-Handed|2.54|Popyrin A.|AUS|Right-Handed|1.51|0.0|1.0|-9.0|-2.0|-11.0
hard|Kokkinakis T.|AUS|Right-Handed|1.28|Paire B.|FRA|Right-Handed|3.7|0.0|-3.0|-725.0|4.0|-3.0
hard|Monteiro T.|BRA|Left-Handed|1.88|Nishioka Y.|JPN|Left-Handed|1.93|0.0|3.0|61.0|14.0|13.0
indoors|Andreev A.|BGR|Right-Handed|1.41|Jaziri M.|TUN|Right-Handed|2.79|0.0|-13.0|-71.0|-15.0|-5.0
indoors|Copil M.|ROU|Right-Handed|2.21|Kotov P.|RUS|Right-Handed|1.62|0.0|10.0|460.0|1.0|2.0
hard|Gomez E.|ECU|Right-Handed|1.73|Kuhn N.|DEU|Right-Handed|2.06|0.0|9.0|156.0|6.0|0.0
indoors|Pospisil V.|CAN|Right-Handed|1.47|Brouwer G.|NLD|Left-Handed|2.58|0.0|8.0|883.0|16.0|2.0
hard|Gombos N.|SVK|Right-Handed|1.79|Kuznetsov A.|RUS|Right-Handed|1.98|0.0|-2.0|439.0|14.0|8.0
hard|Sousa J.|PRT|Right-Handed|1.42|Guinard M.|FRA|Right-Handed|2.8|0.0|9.0|-12.0|-7.0|-11.0
hard|Couacaud E.|FRA|Right-Handed|1.64|Ilkel C.|TUR|Right-Handed|2.2|0.0|-2.0|-11.0|-4.0|0.0
hard|Kolar Z.|CZE|Right-Handed|1.4|Collarini A.|ARG|Left-Handed|2.84|0.0|-6.0|-83.0|-4.0|0.0
hard|Halys Q.|FRA|Right-Handed|1.33|Mayot H.|FRA|Right-Handed|3.2|0.0|6.0|306.0|7.0|13.0
hard|Safiullin R.|RUS|Right-Handed|1.2|Tomic B.|AUS|Right-Handed|4.52|0.0|-5.0|179.0|-16.0|-11.0
hard|Eysseric J.|FRA|Left-Handed|1.61|Ilhan M.|TUR|Right-Handed|2.2|0.0|-2.0|118.0|0.0|-11.0
hard|Lajovic D.|SRB|Right-Handed|2.49|Davidovich Fokina A.|ESP|Right-Handed|1.53|0.0|9.0|186.0|3.0|0.0
clay|Villanueva G.|ARG|Right-Handed|2.35|Gimeno Valero C.|ESP|Right-Handed|1.55|0.0|5.0|60.0|-10.0|-13.0
hard|Ebden M.|AUS|Right-Handed|1.65|Moraing M.|DEU|Left-Handed|2.19|0.0|3.0|22.0|-4.0|-10.0
hard|Escobedo E.|MEX|Right-Handed|1.55|Celikbilek A.|TUR|Right-Handed|2.39|0.0|2.0|136.0|10.0|0.0
hard|Kecmanovic M.|SRB|Right-Handed|1.72|Travaglia S.|ITA|Right-Handed|2.13|0.0|-6.0|29.0|-5.0|-2.0
hard|Caruso S.|ITA|Right-Handed|1.56|Rola B.|SVN|Left-Handed|2.36|0.0|0.0|115.0|-5.0|-8.0
hard|Baez S.|ARG|Right-Handed|2.15|O'Connell C.|AUS|Right-Handed|1.7|0.0|-5.0|3368.0|-8.0|-13.0
hard|Kopriva V.|CZE|Right-Handed|2.01|Agamenone F.|ITA|Right-Handed|1.76|0.0|-7.0|-145.0|-13.0|-10.0
hard|Mager G.|ITA|Right-Handed|2.26|Gerasimov E.|BLR|Right-Handed|1.64|0.0|-2.0|270.0|-9.0|-8.0
hard|Kamke T.|DEU|Right-Handed|1.99|Gaio F.|ITA|Right-Handed|1.78|0.0|5.0|-260.0|-8.0|-2.0
hard|De Jong J.|NLD|Right-Handed|1.49|Santillan A.|AUS|Right-Handed|2.53|0.0|-5.0|6.0|-8.0|0.0
hard|Machac T.|CZE|Right-Handed|1.18|Ugo Carabelli C.|ARG|Right-Handed|4.65|0.0|-1.0|-77.0|-10.0|-2.0
hard|Moroni G.|ITA|Right-Handed|2.74|Ramanathan R.|IND|Right-Handed|1.44|0.0|-3.0|-194.0|1.0|-3.0
hard|Polmans M.|AUS|Right-Handed|1.75|Blancaneaux G.|FRA|Right-Handed|2.05|0.0|3.0|290.0|3.0|8.0
hard|Kuzmanov D.|BGR|Right-Handed|2.13|Masur D.|DEU|Right-Handed|1.69|0.0|2.0|-26.0|-1.0|10.0
hard|Bonzi B.|FRA|Right-Handed|1.54|Carballes Baena R.|ESP|Right-Handed|2.43|0.0|-4.0|132.0|-1.0|2.0
hard|Vavassori A.|ITA|Right-Handed|2.01|Bemelmans R.|BEL|Left-Handed|1.76|0.0|-6.0|-131.0|3.0|10.0
hard|Fucsovics M.|HUN|Right-Handed|2.17|Van De Zandschulp B.|NLD|Right-Handed|1.68|0.0|3.0|378.0|-1.0|0.0
