Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
Varioussurfaces|Bergs Z.|BEL|Right-Handed|2.31|Griekspoor T.|NLD|Right-Handed|1.58|0.0|-2.0|-1104.0|-2.0|-3.0
Varioussurfaces|Humbert U.|FRA|Left-Handed|1.81|Popyrin A.|AUS|Right-Handed|1.96|0.0|-1.0|578.0|-5.0|-8.0
clay|Molleker R.|DEU|Right-Handed|2.12|Ramos-Vinolas A.|ESP|Left-Handed|1.67|0.0|-11.0|-502.0|-1.0|-3.0
clay|Giustino L.|ITA|Right-Handed|1.74|Coppejans K.|BEL|Right-Handed|2.01|0.0|5.0|-50.0|15.0|0.0
clay|Pellegrino A.|ITA|Right-Handed|2.76|Galan D.|COL|Right-Handed|1.41|0.0|-1.0|-222.0|9.0|-6.0
Varioussurfaces|Shapovalov D.|CAN|Left-Handed|1.7|Cerundolo F.|ARG|Right-Handed|2.09|0.0|3.0|-230.0|-3.0|0.0
indoors|Pouille L.|FRA|Right-Handed|1.26|Hemery C.|FRA|Right-Handed|3.58|0.0|3.0|-390.0|1.0|-6.0
hard|O'Connell C.|AUS|Right-Handed|1.09|Lamasine T.|FRA|Right-Handed|7.05|0.0|-1.0|277.0|9.0|0.0
clay|Kuzmanov D.|BGR|Right-Handed|2.03|Brancaccio R.|ITA|Right-Handed|1.72|0.0|4.0|141.0|5.0|10.0
hard|Kukushkin M.|KAZ|Right-Handed|1.28|Donskoy E.|RUS|Right-Handed|3.51|0.0|1.0|-221.0|-3.0|-2.0
Varioussurfaces|Hanfmann Y.|DEU|Right-Handed|1.29|Kovalik J.|SVK|Right-Handed|3.45|0.0|0.0|587.0|4.0|10.0
hard|Svrcina D.|CZE|Right-Handed|2.12|Uchiyama Y.|JPN|Right-Handed|1.66|0.0|-10.0|91.0|-10.0|-5.0
Varioussurfaces|Marterer M.|DEU|Left-Handed|2.2|Klein L.|SVK|Right-Handed|1.61|0.0|3.0|36.0|-1.0|-2.0
