Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
grass|Rinderknech A.|FRA|Right-Handed|3.02|Humbert U.|FRA|Left-Handed|1.38|0.0|3.0|-98.0|13.0|8.0
grass|Mannarino A.|FRA|Left-Handed|1.41|Seppi A.|ITA|Right-Handed|2.91|0.0|-4.0|392.0|1.0|-11.0
hard|Andreev A.|BGR|Right-Handed|1.55|Uchida K.|JPN|Right-Handed|2.36|0.0|-7.0|-146.0|-8.0|0.0
grass|Fucsovics M.|HUN|Right-Handed|1.34|Rodionov J.|AUT|Left-Handed|3.27|0.0|7.0|498.0|-4.0|-3.0
clay|Coria F.|ARG|Right-Handed|1.19|Coppejans K.|BEL|Right-Handed|4.45|0.0|4.0|599.0|5.0|0.0
clay|Caruso S.|ITA|Right-Handed|1.41|Benchetrit E.|MAR|Right-Handed|2.77|0.0|6.0|372.0|-8.0|-8.0
hard|Wu Y.|CHN|Right-Handed|1.77|Celikbilek A.|TUR|Right-Handed|1.98|0.0|-3.0|-183.0|8.0|-2.0
grass|Blancaneaux G.|FRA|Right-Handed|2.67|Ramanathan R.|IND|Right-Handed|1.44|0.0|-5.0|-58.0|-5.0|-8.0
clay|Svrcina D.|CZE|Right-Handed|1.63|Martin A.|SVK|Right-Handed|2.2|0.0|-12.0|-375.0|-15.0|-5.0
clay|Nikles J.|CHE|Right-Handed|1.81|Sachko V.|UKR|Right-Handed|1.95|0.0|0.0|98.0|0.0|-13.0
clay|Bonadio R.|ITA|Right-Handed|2.74|Kolar Z.|CZE|Right-Handed|1.42|0.0|4.0|-145.0|5.0|-5.0
grass|Majchrzak K.|POL|Right-Handed|1.47|Koepfer D.|DEU|Left-Handed|2.69|0.0|-3.0|103.0|-1.0|0.0
grass|Khachanov K.|RUS|Right-Handed|1.12|Tabilo A.|CHL|Left-Handed|6.23|0.0|2.0|992.0|12.0|10.0
clay|Arnaboldi A.|ITA|Left-Handed|1.35|Baldi F.|ITA|Right-Handed|3.05|0.0|11.0|-164.0|-8.0|-3.0
clay|Pellegrino A.|ITA|Right-Handed|1.43|Olivieri G.|ARG|Right-Handed|2.69|0.0|2.0|-100.0|8.0|10.0
grass|Van Rijthoven T.|NLD|Right-Handed|2.6|Ebden M.|AUS|Right-Handed|1.49|0.0|-8.0|206.0|9.0|0.0
grass|Ruusuvuori E.|FIN|Right-Handed|2.26|Van De Zandschulp B.|NLD|Right-Handed|1.63|0.0|-3.0|-463.0|-4.0|0.0
hard|Pecotic M.|HRV|Left-Handed|1.5|Pervolarakis M.|GRC|Right-Handed|2.47|0.0|1.0|-85.0|-7.0|-8.0
grass|Kyrgios N.|AUS|Right-Handed|1.21|Lehecka J.|CZE|Right-Handed|4.39|0.0|7.0|12.0|5.0|10.0
clay|Kovalik J.|SVK|Right-Handed|1.49|Donskoy E.|RUS|Right-Handed|2.5|0.0|-1.0|-105.0|7.0|-2.0
clay|Grenier H.|FRA|Right-Handed|5.05|Dellien H.|BOL|Right-Handed|1.15|0.0|-6.0|-304.0|10.0|16.0
grass|Kukushkin M.|KAZ|Right-Handed|1.97|Copil M.|ROU|Right-Handed|1.78|0.0|0.0|-297.0|-15.0|-10.0
hard|Gomez E.|ECU|Right-Handed|1.76|Zhang Z.|CHN|Right-Handed|2.0|0.0|6.0|166.0|-6.0|-8.0
clay|Zeppieri G.|ITA|Left-Handed|2.1|Galan D.|COL|Right-Handed|1.69|0.0|-5.0|-119.0|6.0|-6.0
clay|Vatutin A.|RUS|Right-Handed|1.81|Janvier M.|FRA|Right-Handed|1.93|0.0|3.0|-22.0|-11.0|-15.0
grass|Thompson J.|AUS|Right-Handed|1.21|Bellier A.|CHE|Left-Handed|4.2|0.0|3.0|718.0|2.0|-13.0
clay|Shevchenko A.|KAZ|Right-Handed|1.73|Horansky F.|SVK|Right-Handed|2.03|0.0|-8.0|-34.0|-7.0|-6.0
grass|Griekspoor T.|NLD|Right-Handed|1.79|Bedene A.|SVN|Right-Handed|2.01|0.0|-6.0|623.0|12.0|5.0
clay|Moutet C.|FRA|Left-Handed|1.41|Ritschard A.|CHE|Right-Handed|2.78|0.0|-5.0|156.0|-14.0|-18.0
clay|Marterer M.|DEU|Left-Handed|2.69|Taberner C.|ESP|Right-Handed|1.44|0.0|2.0|-441.0|6.0|8.0
grass|Simon G.|FRA|Right-Handed|1.38|Lenz J.|DEU|Right-Handed|3.0|0.0|7.0|229.0|-12.0|-5.0
