Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Safiullin R.|RUS|Right-Handed|5.72|Alcaraz C.|ESP|Right-Handed|1.14|0.0|5.0|-8562.0|3.0|0.0
indoors|Griekspoor T.|NLD|Right-Handed|1.84|Davidovich Fokina A.|ESP|Right-Handed|1.96|0.0|2.0|299.0|5.0|5.0
hard|Mott B.|AUS|Right-Handed|1.76|Statham R.|NZL|Right-Handed|1.97|0.0|-9.0|34.0|-3.0|2.0
hard|Kokkinakis T.|AUS|Right-Handed|1.05|Peliwo F.|POL|Right-Handed|9.6|0.0|0.0|632.0|12.0|13.0
indoors|Bellier A.|CHE|Left-Handed|2.37|Mayot H.|FRA|Right-Handed|1.55|0.0|4.0|-8.0|9.0|18.0
hard|Daniel T.|JPN|Right-Handed|1.36|Uchiyama Y.|JPN|Right-Handed|3.03|0.0|-1.0|406.0|2.0|8.0
indoors|Marterer M.|DEU|Left-Handed|1.22|Geerts M.|BEL|Right-Handed|4.09|0.0|2.0|252.0|11.0|13.0
indoors|Etcheverry T.|ARG|Right-Handed|1.9|Kecmanovic M.|SRB|Right-Handed|1.9|0.0|-1.0|285.0|7.0|13.0
indoors|Cerundolo F.|ARG|Right-Handed|2.91|Monfils G.|FRA|Right-Handed|1.41|0.0|-13.0|1358.0|-7.0|-8.0
indoors|Bublik A.|KAZ|Right-Handed|1.82|Jarry N.|CHL|Right-Handed|1.98|0.0|1.0|0.0|-13.0|0.0
indoors|Ilkel C.|TUR|Right-Handed|2.73|Marchenko I.|UKR|Right-Handed|1.43|0.0|-7.0|-313.0|0.0|-2.0
indoors|Rublev A.|RUS|Right-Handed|1.14|Nishioka Y.|JPN|Left-Handed|5.62|0.0|-2.0|3580.0|6.0|18.0
indoors|Vavassori A.|ITA|Right-Handed|1.45|Travaglia S.|ITA|Right-Handed|2.65|0.0|-4.0|285.0|-2.0|8.0
indoors|Zverev A.|DEU|Right-Handed|1.23|Fucsovics M.|HUN|Right-Handed|4.26|0.0|-3.0|1488.0|8.0|10.0
indoors|Khachanov K.|RUS|Right-Handed|1.27|Djere L.|SRB|Right-Handed|3.76|0.0|0.0|1800.0|5.0|10.0
hard|Sweeny D.|AUS|Right-Handed|1.76|Takahashi Y.|JPN|Right-Handed|1.97|0.0|-3.0|-172.0|-5.0|0.0
hard|Noguchi R.|JPN|Right-Handed|2.57|Hong S.|KOR|Right-Handed|1.47|0.0|-4.0|90.0|-2.0|-7.0
indoors|Zuk K.|POL|Right-Handed|1.65|Andreev A.|BGR|Right-Handed|2.16|0.0|0.0|221.0|12.0|3.0
clay|Ymer E.|SWE|Right-Handed|1.27|Pacheco Mendez R.|MEX|Left-Handed|3.55|0.0|9.0|301.0|6.0|-5.0
indoors|Lajovic D.|SRB|Right-Handed|1.97|Bonzi B.|FRA|Right-Handed|1.84|0.0|8.0|236.0|7.0|-2.0
