Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Ofner S.|AUT|Right-Handed|1.35|Bonadio R.|ITA|Right-Handed|3.05|0.0|-3.0|-105.0|0.0|11.0
hard|Benchetrit E.|MAR|Right-Handed|3.12|Tomic B.|AUS|Right-Handed|1.31|0.0|-6.0|-167.0|-3.0|-3.0
clay|Collarini A.|ARG|Left-Handed|3.46|Tabilo A.|CHL|Left-Handed|1.29|0.0|6.0|-402.0|5.0|-3.0
hard|Vatutin A.|RUS|Right-Handed|2.71|Lopez San Martin A.|ESP|Right-Handed|1.4|0.0|4.0|12.0|-1.0|0.0
hard|Hong S.|KOR|Right-Handed|1.66|Geerts M.|BEL|Right-Handed|2.15|0.0|1.0|-112.0|-8.0|-3.0
hard|Tsitsipas S.|GRC|Right-Handed|1.09|Griekspoor T.|NLD|Right-Handed|7.64|0.0|-1.0|4926.0|4.0|5.0
hard|Shimabukuro S.|JPN|Right-Handed|1.45|Kolar Z.|CZE|Right-Handed|2.64|0.0|-2.0|-374.0|-1.0|-2.0
clay|Ugo Carabelli C.|ARG|Right-Handed|1.74|Seyboth Wild T.|BRA|Right-Handed|2.02|0.0|-1.0|-87.0|5.0|0.0
hard|Sinner J.|ITA|Right-Handed|1.11|Fucsovics M.|HUN|Right-Handed|6.79|0.0|-7.0|1688.0|-6.0|0.0
clay|Seyboth Wild T.|BRA|Right-Handed|1.31|Mejia N.|COL|Right-Handed|3.31|0.0|0.0|321.0|1.0|0.0
hard|Shevchenko A.|KAZ|Right-Handed|1.6|Giustino L.|ITA|Right-Handed|2.25|0.0|-11.0|-57.0|-13.0|5.0
hard|Hurkacz H.|POL|Right-Handed|1.89|Shapovalov D.|CAN|Left-Handed|1.93|0.0|-1.0|1030.0|6.0|11.0
