Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Mayot H.|FRA|Right-Handed|2.1|De Jong J.|NLD|Right-Handed|1.69|0.0|0.0|-12.0|1.0|-2.0
hard|Dimitrov G.|BGR|Right-Handed|1.13|Altmaier D.|DEU|Right-Handed|6.06|0.0|6.0|684.0|-7.0|0.0
hard|Ruud C.|NOR|Right-Handed|1.47|Mannarino A.|FRA|Left-Handed|2.66|0.0|-9.0|3649.0|-2.0|3.0
hard|Koepfer D.|DEU|Left-Handed|2.01|Goffin D.|BEL|Right-Handed|1.77|0.0|-4.0|205.0|9.0|0.0
hard|Hijikata R.|AUS|Right-Handed|2.44|Machac T.|CZE|Right-Handed|1.55|0.0|0.0|-4.0|-5.0|-5.0
hard|Nadal R.|ESP|Left-Handed|1.16|Kubler J.|AUS|Right-Handed|5.29|0.0|7.0|5028.0|11.0|7.0
indoors|Forejtek J.|CZE|Right-Handed|1.98|Basilashvili N.|GEO|Right-Handed|1.7|0.0|-10.0|-386.0|-8.0|-5.0
hard|Thompson J.|AUS|Right-Handed|2.58|Humbert U.|FRA|Left-Handed|1.52|0.0|4.0|-406.0|9.0|-5.0
indoors|Elias G.|PRT|Right-Handed|2.37|Ilkel C.|TUR|Right-Handed|1.55|0.0|4.0|342.0|-6.0|0.0
hard|Couacaud E.|FRA|Right-Handed|2.44|Gaston H.|FRA|Left-Handed|1.53|0.0|3.0|-217.0|10.0|10.0
hard|Brouwer G.|NLD|Left-Handed|2.56|Gasquet R.|FRA|Right-Handed|1.48|0.0|-11.0|-478.0|-7.0|8.0
