Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Bagnis F.|ARG|Left-Handed|1.84|Svrcina D.|CZE|Right-Handed|1.89|0.0|12.0|205.0|14.0|5.0
clay|Coria F.|ARG|Right-Handed|1.58|Kovalik J.|SVK|Right-Handed|2.3|0.0|0.0|260.0|-9.0|-3.0
indoors|Marchenko I.|UKR|Right-Handed|1.44|Celikbilek A.|TUR|Right-Handed|2.66|0.0|9.0|198.0|10.0|0.0
indoors|Valkusz M.|HUN|Right-Handed|1.96|Serdarusic N.|HRV|Right-Handed|1.78|0.0|-4.0|-74.0|-10.0|-8.0
indoors|Bublik A.|KAZ|Right-Handed|1.93|Barrere G.|FRA|Right-Handed|1.87|0.0|-2.0|500.0|-3.0|15.0
indoors|Borges N.|PRT|Right-Handed|1.76|Koepfer D.|DEU|Left-Handed|2.07|0.0|-2.0|62.0|-4.0|5.0
indoors|Safiullin R.|RUS|Right-Handed|1.18|Seyboth Wild T.|BRA|Right-Handed|4.93|0.0|1.0|120.0|-3.0|0.0
clay|Monteiro T.|BRA|Left-Handed|1.4|Taberner C.|ESP|Right-Handed|2.84|0.0|5.0|215.0|0.0|0.0
indoors|Monfils G.|FRA|Right-Handed|1.88|Fucsovics M.|HUN|Right-Handed|1.91|0.0|5.0|-570.0|3.0|5.0
indoors|Kecmanovic M.|SRB|Right-Handed|2.24|Rune H.|DNK|Right-Handed|1.65|0.0|5.0|-3805.0|7.0|-2.0
hard|Zhang Z.|CHN|Right-Handed|2.6|Hurkacz H.|POL|Right-Handed|1.5|0.0|2.0|-1924.0|6.0|-3.0
indoors|Novak D.|AUT|Right-Handed|1.28|Bellier A.|CHE|Left-Handed|3.5|0.0|2.0|48.0|0.0|-13.0
hard|Bourgue M.|FRA|Right-Handed|1.99|Moutet C.|FRA|Left-Handed|1.75|0.0|4.0|-391.0|15.0|13.0
clay|Pellegrino A.|ITA|Right-Handed|1.66|Trungelliti M.|ARG|Right-Handed|2.15|0.0|-6.0|-76.0|3.0|7.0
indoors|Kotov P.|RUS|Right-Handed|2.59|Sonego L.|ITA|Right-Handed|1.5|0.0|-2.0|-438.0|10.0|0.0
indoors|Griekspoor T.|NLD|Right-Handed|2.25|Ruusuvuori E.|FIN|Right-Handed|1.65|0.0|2.0|538.0|6.0|0.0
