Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|De Minaur A.|AUS|Right-Handed|4.98|Medvedev D.|RUS|Right-Handed|1.18|0.0|-4.0|-3945.0|-14.0|-15.0
indoors|Vavassori A.|ITA|Right-Handed|1.94|Jarry N.|CHL|Right-Handed|1.81|0.0|1.0|-277.0|-12.0|-5.0
indoors|Borges N.|PRT|Right-Handed|1.75|Novak D.|AUT|Right-Handed|2.01|0.0|-1.0|204.0|-5.0|2.0
indoors|Hanfmann Y.|DEU|Right-Handed|1.82|Shevchenko A.|KAZ|Right-Handed|1.93|0.0|10.0|14.0|16.0|8.0
clay|Kicker N.|ARG|Right-Handed|1.8|Rodriguez Taverna S.|ARG|Right-Handed|1.94|0.0|5.0|10.0|-7.0|-13.0
indoors|Musetti L.|ITA|Right-Handed|1.23|Basilashvili N.|GEO|Right-Handed|4.18|0.0|-10.0|1206.0|-4.0|0.0
indoors|Gojo B.|HRV|Right-Handed|1.23|Karlovskiy E.|RUS|Right-Handed|3.93|0.0|-3.0|47.0|5.0|5.0
indoors|Alcaraz C.|ESP|Right-Handed|1.21|Nishioka Y.|JPN|Left-Handed|4.45|0.0|-7.0|5625.0|8.0|15.0
hard|O'Connell C.|AUS|Right-Handed|1.1|Kirkin E.|TUR|Right-Handed|6.51|0.0|3.0|398.0|5.0|3.0
hard|Polmans M.|AUS|Right-Handed|1.75|Shimizu Y.|JPN|Left-Handed|2.02|0.0|4.0|352.0|16.0|25.0
indoors|Carreno-Busta P.|ESP|Right-Handed|2.01|Shapovalov D.|CAN|Left-Handed|1.8|0.0|7.0|-1301.0|3.0|3.0
clay|Altmaier D.|DEU|Right-Handed|1.3|Seyboth Wild T.|BRA|Right-Handed|3.33|0.0|1.0|76.0|10.0|6.0
indoors|Rune H.|DNK|Right-Handed|2.48|Hurkacz H.|POL|Right-Handed|1.53|0.0|-4.0|-1229.0|-13.0|-11.0
hard|Watanuki Y.|JPN|Right-Handed|1.21|Ito T.|JPN|Right-Handed|4.11|0.0|-8.0|-138.0|-12.0|0.0
indoors|Dimitrov G.|BGR|Right-Handed|1.21|Fognini F.|ITA|Right-Handed|4.39|0.0|-5.0|668.0|2.0|13.0
clay|De Jong J.|NLD|Right-Handed|1.65|Casanova H.|ARG|Right-Handed|2.15|0.0|-7.0|88.0|-6.0|2.0
hard|Uchida K.|JPN|Right-Handed|1.91|Chung Y.|KOR|Right-Handed|1.83|0.0|5.0|252.0|-4.0|2.0
