Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Berrettini J.|ITA|Right-Handed|3.74|Bonzi B.|FRA|Right-Handed|1.25|0.0|1.0|-584.0|9.0|6.0
clay|Martinez P.|ESP|Right-Handed|1.71|Altmaier D.|DEU|Right-Handed|2.14|0.0|1.0|-468.0|-12.0|-6.0
clay|Fucsovics M.|HUN|Right-Handed|1.45|Cachin P.|ARG|Right-Handed|2.75|0.0|3.0|-125.0|5.0|3.0
clay|Berrettini M.|ITA|Right-Handed|1.41|Munar J.|ESP|Right-Handed|2.86|0.0|0.0|507.0|19.0|13.0
clay|Thompson J.|AUS|Right-Handed|1.77|Wu Y.|CHN|Right-Handed|2.04|0.0|5.0|144.0|2.0|0.0
clay|Van De Zandschulp B.|NLD|Right-Handed|2.02|Coria F.|ARG|Right-Handed|1.79|0.0|-4.0|373.0|10.0|8.0
clay|Fognini F.|ITA|Right-Handed|2.56|Djere L.|SRB|Right-Handed|1.51|0.0|9.0|-638.0|-3.0|-10.0
clay|Garin C.|CHL|Right-Handed|1.41|Rodionov J.|AUT|Left-Handed|2.89|0.0|5.0|71.0|-1.0|-6.0
clay|Ugo Carabelli C.|ARG|Right-Handed|1.24|Blancaneaux G.|FRA|Right-Handed|3.89|0.0|-1.0|71.0|8.0|5.0
clay|Giustino L.|ITA|Right-Handed|2.06|Sachko V.|UKR|Right-Handed|1.72|0.0|7.0|73.0|15.0|-3.0
clay|Mansouri S.|TUN|Right-Handed|2.91|Polmans M.|AUS|Right-Handed|1.38|0.0|1.0|-254.0|8.0|5.0
clay|Sonego L.|ITA|Right-Handed|1.54|Nagal S.|IND|Right-Handed|2.45|0.0|-1.0|1035.0|7.0|13.0
