Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Ruud C.|NOR|Right-Handed|1.42|Schwartzman D.|ARG|Right-Handed|2.9|0.0|-5.0|1515.0|13.0|13.0
hard|Fabbiano T.|ITA|Right-Handed|2.13|Sousa J.|PRT|Right-Handed|1.69|0.0|1.0|-106.0|-4.0|-12.0
indoors|Arnaboldi A.|ITA|Left-Handed|2.33|Lacko L.|SVK|Right-Handed|1.57|0.0|2.0|-113.0|-15.0|-8.0
hard|Istomin D.|UZB|Right-Handed|2.58|Gomez E.|ECU|Right-Handed|1.48|0.0|5.0|-215.0|4.0|3.0
indoors|Alvarez Varona N.|ESP|Right-Handed|2.31|Viola M.|ITA|Right-Handed|1.54|0.0|-11.0|-55.0|0.0|3.0
indoors|Bonzi B.|FRA|Right-Handed|1.29|Lestienne C.|FRA|Right-Handed|3.47|0.0|-4.0|628.0|-1.0|5.0
clay|Baez S.|ARG|Right-Handed|1.47|Hanfmann Y.|DEU|Right-Handed|2.62|0.0|-9.0|261.0|-16.0|-23.0
indoors|Piros Z.|HUN|Right-Handed|1.28|Safwat M.|EGY|Right-Handed|3.39|0.0|-8.0|-326.0|-15.0|0.0
indoors|Sweeny D.|AUS|Right-Handed|2.55|Santillan A.|AUS|Right-Handed|1.45|0.0|-4.0|-319.0|-15.0|-10.0
hard|Kovalik J.|SVK|Right-Handed|2.71|Marchenko I.|UKR|Right-Handed|1.44|0.0|-4.0|-39.0|0.0|-2.0
indoors|Machac T.|CZE|Right-Handed|1.18|Horansky F.|SVK|Right-Handed|4.71|0.0|-7.0|174.0|-4.0|-8.0
hard|O'Connell C.|AUS|Right-Handed|1.47|Kotov P.|RUS|Right-Handed|2.59|0.0|4.0|277.0|-8.0|-8.0
indoors|Moriya H.|JPN|Right-Handed|1.18|Menendez-Maceiras A.|ESP|Right-Handed|4.23|0.0|-5.0|-82.0|-10.0|-15.0
indoors|Bergs Z.|BEL|Right-Handed|1.11|Gakhov I.|RUS|Left-Handed|6.46|0.0|-3.0|225.0|3.0|-6.0
clay|Kecmanovic M.|SRB|Right-Handed|1.62|Dellien H.|BOL|Right-Handed|2.26|0.0|-6.0|287.0|0.0|3.0
indoors|Safiullin R.|RUS|Right-Handed|1.33|Gulbis E.|LVA|Right-Handed|3.2|0.0|-9.0|84.0|-10.0|-6.0
indoors|Zhang Z.|CHN|Right-Handed|1.62|Mejia N.|COL|Right-Handed|2.17|0.0|2.0|95.0|10.0|8.0
