Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Karatsev A.|RUS|Right-Handed|2.65|Sonego L.|ITA|Right-Handed|1.48|0.0|4.0|252.0|9.0|-6.0
clay|Lamasine T.|FRA|Right-Handed|3.12|Kicker N.|ARG|Right-Handed|1.34|0.0|-1.0|-93.0|-6.0|5.0
clay|Horansky F.|SVK|Right-Handed|2.23|Vavassori A.|ITA|Right-Handed|1.6|0.0|2.0|176.0|-1.0|-2.0
clay|Gaston H.|FRA|Left-Handed|1.83|Basilashvili N.|GEO|Right-Handed|1.97|0.0|-8.0|-609.0|-11.0|-12.0
clay|Molleker R.|DEU|Right-Handed|1.3|Safranek V.|CZE|Right-Handed|3.19|0.0|-6.0|-4.0|-5.0|0.0
clay|Andreev A.|BGR|Right-Handed|2.54|Masur D.|DEU|Right-Handed|1.48|0.0|-4.0|-158.0|-12.0|-3.0
clay|Davidovich Fokina A.|ESP|Right-Handed|1.28|Sousa J.|PRT|Right-Handed|3.66|0.0|-10.0|276.0|6.0|-2.0
clay|Ramos-Vinolas A.|ESP|Left-Handed|1.6|Etcheverry T.|ARG|Right-Handed|2.32|0.0|10.0|383.0|-6.0|-8.0
clay|Sachko V.|UKR|Right-Handed|2.12|Collarini A.|ARG|Left-Handed|1.66|0.0|-6.0|-281.0|-12.0|-2.0
clay|Baez S.|ARG|Right-Handed|1.38|Fognini F.|ITA|Right-Handed|3.06|0.0|-14.0|362.0|-9.0|-8.0
grass|Purcell M.|AUS|Right-Handed|2.88|Mannarino A.|FRA|Left-Handed|1.41|0.0|-9.0|-385.0|-4.0|5.0
clay|Bonadio R.|ITA|Right-Handed|2.48|Mager G.|ITA|Right-Handed|1.5|0.0|1.0|-624.0|4.0|-8.0
clay|Brancaccio R.|ITA|Right-Handed|1.67|Popko D.|KAZ|Right-Handed|2.09|0.0|-2.0|-221.0|-15.0|-8.0
clay|Andujar P.|ESP|Right-Handed|1.37|Alvarez Varona N.|ESP|Right-Handed|2.97|0.0|13.0|403.0|0.0|-8.0
clay|Muller A.|FRA|Right-Handed|1.86|Rodriguez Taverna S.|ARG|Right-Handed|1.88|0.0|2.0|37.0|-7.0|-8.0
clay|Silva F.|PRT|Left-Handed|2.36|Kolar Z.|CZE|Right-Handed|1.55|0.0|3.0|-296.0|-2.0|-7.0
clay|Klein L.|SVK|Right-Handed|1.31|Olivo R.|ARG|Right-Handed|3.31|0.0|-7.0|-130.0|12.0|13.0
clay|Moraing M.|DEU|Left-Handed|2.6|Kuzmanov D.|BGR|Right-Handed|1.46|0.0|1.0|-49.0|7.0|5.0
clay|Thiem D.|AUT|Right-Handed|2.41|Ruusuvuori E.|FIN|Right-Handed|1.57|0.0|4.0|-884.0|0.0|-3.0
clay|Taberner C.|ESP|Right-Handed|1.36|Haase R.|NLD|Right-Handed|2.97|0.0|-9.0|369.0|1.0|-8.0
clay|Svrcina D.|CZE|Right-Handed|1.42|Miedler L.|AUT|Right-Handed|2.77|0.0|-5.0|81.0|-10.0|-5.0
clay|Gombos N.|SVK|Right-Handed|2.0|Zeppieri G.|ITA|Left-Handed|1.76|0.0|8.0|291.0|7.0|8.0
clay|Coria F.|ARG|Right-Handed|1.73|Delbonis F.|ARG|Left-Handed|2.09|0.0|-2.0|141.0|-17.0|-13.0
clay|Cerundolo F.|ARG|Right-Handed|1.3|Sousa P.|PRT|Right-Handed|3.54|0.0|-13.0|973.0|8.0|5.0
clay|Cachin P.|ARG|Right-Handed|1.3|Serdarusic N.|HRV|Right-Handed|3.34|0.0|0.0|168.0|-8.0|-6.0
grass|Vesely J.|CZE|Left-Handed|1.29|Lopez F.|ESP|Left-Handed|3.56|0.0|-12.0|580.0|6.0|10.0
grass|Halys Q.|FRA|Right-Handed|1.89|Popyrin A.|AUS|Right-Handed|1.9|0.0|2.0|-1.0|0.0|-5.0
