Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Novak D.|AUT|Right-Handed|2.04|Mayot H.|FRA|Right-Handed|1.73|0.0|6.0|281.0|9.0|5.0
hard|Uchiyama Y.|JPN|Right-Handed|1.41|Chung H.|KOR|Right-Handed|2.79|0.0|5.0|-225.0|-11.0|-5.0
clay|Hanfmann Y.|DEU|Right-Handed|1.25|Grenier H.|FRA|Right-Handed|3.84|0.0|6.0|82.0|1.0|-3.0
hard|Celikbilek A.|TUR|Right-Handed|2.03|Uchida K.|JPN|Right-Handed|1.74|0.0|-4.0|-117.0|-2.0|5.0
clay|Tabilo A.|CHL|Left-Handed|1.24|Silva F.|PRT|Left-Handed|3.9|0.0|-3.0|107.0|1.0|10.0
clay|Ritschard A.|CHE|Right-Handed|1.92|Brouwer G.|NLD|Left-Handed|1.82|0.0|4.0|-222.0|10.0|2.0
clay|Koepfer D.|DEU|Left-Handed|1.45|Elias G.|PRT|Right-Handed|2.65|0.0|-4.0|-66.0|3.0|-3.0
clay|Ajdukovic D.|HRV|Right-Handed|1.54|Arnaboldi A.|ITA|Left-Handed|2.39|0.0|-14.0|-31.0|3.0|5.0
Varioussurfaces|Donski A.|BGR|Right-Handed|1.46|Ilhan M.|TUR|Right-Handed|2.45|0.0|-12.0|-49.0|0.0|-3.0
clay|Gaston H.|FRA|Left-Handed|1.43|Blancaneaux G.|FRA|Right-Handed|2.71|0.0|-1.0|170.0|-7.0|-7.0
clay|Muller A.|FRA|Right-Handed|1.74|Agamenone F.|ITA|Right-Handed|2.05|0.0|-4.0|73.0|-7.0|-5.0
clay|Giannessi A.|ITA|Left-Handed|2.08|Trungelliti M.|ARG|Right-Handed|1.7|0.0|0.0|21.0|4.0|7.0
hard|Saville L.|AUS|Right-Handed|2.89|Berankis R.|LTU|Right-Handed|1.38|0.0|-3.0|-205.0|6.0|13.0
clay|Napolitano S.|ITA|Right-Handed|2.73|Marterer M.|DEU|Left-Handed|1.44|0.0|1.0|-89.0|6.0|5.0
clay|Popyrin A.|AUS|Right-Handed|1.43|Pellegrino A.|ITA|Right-Handed|2.76|0.0|-1.0|564.0|-3.0|11.0
clay|Safiullin R.|RUS|Right-Handed|1.34|Kopriva V.|CZE|Right-Handed|3.23|0.0|2.0|184.0|6.0|7.0
clay|Gombos N.|SVK|Right-Handed|1.38|Molleker R.|DEU|Right-Handed|2.93|0.0|7.0|247.0|10.0|8.0
clay|Sachko V.|UKR|Right-Handed|1.86|Geerts M.|BEL|Right-Handed|1.85|0.0|0.0|-8.0|-5.0|5.0
clay|Coppejans K.|BEL|Right-Handed|1.36|Olivo R.|ARG|Right-Handed|3.03|0.0|-4.0|21.0|-5.0|0.0
clay|Furness E.|FRA|Right-Handed|2.77|Kolar Z.|CZE|Right-Handed|1.41|0.0|-1.0|-258.0|-10.0|-15.0
hard|Donskoy E.|RUS|Right-Handed|1.79|Shimizu Y.|JPN|Left-Handed|1.97|0.0|9.0|371.0|13.0|22.0
hard|Thompson J.|AUS|Right-Handed|1.2|Masur D.|DEU|Right-Handed|4.36|0.0|1.0|339.0|4.0|0.0
hard|Shimabukuro S.|JPN|Right-Handed|1.42|Moriya H.|JPN|Right-Handed|2.75|0.0|-8.0|-64.0|10.0|15.0
hard|Hijikata R.|AUS|Right-Handed|1.29|Jasika O.|AUS|Left-Handed|3.4|0.0|-5.0|279.0|8.0|-5.0
