Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Popyrin A.|AUS|Right-Handed|1.47|Pellegrino A.|ITA|Right-Handed|2.58|0.0|-1.0|554.0|-3.0|11.0
clay|Altmaier D.|DEU|Right-Handed|1.23|Martin A.|SVK|Right-Handed|3.92|0.0|-8.0|246.0|5.0|8.0
clay|Cecchinato M.|ITA|Right-Handed|1.25|Lenz J.|DEU|Right-Handed|3.78|0.0|0.0|463.0|-4.0|-3.0
clay|Simon G.|FRA|Right-Handed|1.51|Bachinger M.|DEU|Right-Handed|2.49|0.0|1.0|273.0|-16.0|-5.0
clay|Nikles J.|CHE|Right-Handed|1.62|Gojowczyk P.|DEU|Right-Handed|2.22|0.0|-8.0|-585.0|-15.0|-18.0
clay|Watanuki Y.|JPN|Right-Handed|5.04|Taberner C.|ESP|Right-Handed|1.16|0.0|0.0|-479.0|-15.0|-3.0
clay|Barrere G.|FRA|Right-Handed|1.43|Diez S.|CAN|Right-Handed|2.75|0.0|-2.0|327.0|4.0|8.0
clay|Tsitsipas S.|GRC|Right-Handed|1.62|Zverev A.|DEU|Right-Handed|2.31|0.0|-2.0|-1270.0|-1.0|-5.0
clay|Halys Q.|FRA|Right-Handed|1.73|Kotov P.|RUS|Right-Handed|2.04|0.0|4.0|159.0|-8.0|0.0
clay|Guinard M.|FRA|Right-Handed|1.27|Lamasine T.|FRA|Right-Handed|3.55|0.0|-3.0|203.0|12.0|13.0
clay|Bagnis F.|ARG|Left-Handed|1.34|Klein L.|SVK|Right-Handed|3.12|0.0|9.0|413.0|-3.0|-10.0
clay|Djokovic N.|SRB|Right-Handed|1.23|Ruud C.|NOR|Right-Handed|4.33|0.0|10.0|4500.0|3.0|4.0
