Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Bonzi B.|FRA|Right-Handed|1.61|Forejtek J.|CZE|Right-Handed|2.24|0.0|4.0|508.0|5.0|5.0
clay|Collarini A.|ARG|Left-Handed|1.37|Benchetrit E.|MAR|Right-Handed|2.75|0.0|7.0|241.0|-8.0|-8.0
clay|Zhang Z.|CHN|Right-Handed|1.83|Galan D.|COL|Right-Handed|1.97|0.0|-1.0|-108.0|15.0|2.0
clay|Trungelliti M.|ARG|Right-Handed|1.86|Basilashvili N.|GEO|Right-Handed|1.91|0.0|1.0|-248.0|-1.0|-7.0
clay|Vukic A.|AUS|Right-Handed|2.49|Schwartzman D.|ARG|Right-Handed|1.54|0.0|-4.0|240.0|20.0|18.0
clay|Borges N.|PRT|Right-Handed|1.91|Martinez P.|ESP|Right-Handed|1.89|0.0|0.0|322.0|-1.0|0.0
clay|Agamenone F.|ITA|Right-Handed|1.91|Cecchinato M.|ITA|Right-Handed|1.83|0.0|1.0|-184.0|4.0|3.0
clay|Monteiro T.|BRA|Left-Handed|1.68|Monfils G.|FRA|Right-Handed|2.18|0.0|-5.0|332.0|-7.0|-10.0
clay|Nishioka Y.|JPN|Left-Handed|2.14|Ofner S.|AUT|Right-Handed|1.71|0.0|1.0|147.0|-17.0|-21.0
clay|Casanova H.|ARG|Right-Handed|2.17|Popko D.|KAZ|Right-Handed|1.64|0.0|1.0|-216.0|-11.0|-13.0
clay|Pellegrino A.|ITA|Right-Handed|2.0|Andreev A.|BGR|Right-Handed|1.75|0.0|3.0|-1.0|15.0|5.0
