Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Elias G.|PRT|Right-Handed|2.07|Andreev A.|BGR|Right-Handed|1.71|0.0|9.0|300.0|10.0|3.0
hard|Purcell M.|AUS|Right-Handed|1.18|Geerts M.|BEL|Right-Handed|4.52|0.0|0.0|79.0|2.0|7.0
indoors|Zuk K.|POL|Right-Handed|2.1|Bourgue M.|FRA|Right-Handed|1.69|0.0|-5.0|20.0|-5.0|-5.0
hard|Fucsovics M.|HUN|Right-Handed|1.22|Cachin P.|ARG|Right-Handed|4.41|0.0|3.0|-90.0|5.0|3.0
hard|Popyrin A.|AUS|Right-Handed|1.79|Ymer M.|SWE|Right-Handed|2.04|0.0|1.0|-259.0|3.0|13.0
hard|Daniel T.|JPN|Right-Handed|1.46|Rinderknech A.|FRA|Right-Handed|2.74|0.0|3.0|-153.0|-6.0|-5.0
hard|Ivashka I.|BLR|Right-Handed|1.56|Altmaier D.|DEU|Right-Handed|2.44|0.0|3.0|197.0|-4.0|2.0
clay|Madaras D.|SWE|Left-Handed|1.65|Zekic M.|SRB|Right-Handed|2.09|0.0|-12.0|5.0|6.0|6.0
hard|Ruusuvuori E.|FIN|Right-Handed|1.34|Borges N.|PRT|Right-Handed|3.26|0.0|-2.0|79.0|4.0|3.0
indoors|Gombos N.|SVK|Right-Handed|2.21|Kukushkin M.|KAZ|Right-Handed|1.63|0.0|-3.0|244.0|13.0|10.0
hard|Djere L.|SRB|Right-Handed|2.2|Vukic A.|AUS|Right-Handed|1.68|0.0|1.0|490.0|-2.0|0.0
