Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Tsitsipas S.|GRC|Right-Handed|1.13|Djere L.|SRB|Right-Handed|5.99|0.0|-2.0|5069.0|7.0|5.0
clay|Schwartzman D.|ARG|Right-Handed|1.58|Musetti L.|ITA|Right-Handed|2.39|0.0|9.0|1789.0|-11.0|-15.0
clay|Trungelliti M.|ARG|Right-Handed|1.6|Brancaccio R.|ITA|Right-Handed|2.26|0.0|7.0|184.0|6.0|-5.0
clay|Dimitrov G.|BGR|Right-Handed|4.46|Ruud C.|NOR|Right-Handed|1.21|0.0|6.0|-2922.0|4.0|8.0
clay|Hurkacz H.|POL|Right-Handed|1.62|Ramos-Vinolas A.|ESP|Left-Handed|2.31|0.0|-10.0|1652.0|5.0|8.0
clay|Carballes Baena R.|ESP|Right-Handed|1.35|Kotov P.|RUS|Right-Handed|3.05|0.0|6.0|459.0|-9.0|-8.0
clay|Bellier A.|CHE|Left-Handed|2.35|Gaio F.|ITA|Right-Handed|1.54|0.0|-5.0|-341.0|-4.0|16.0
clay|Zverev A.|DEU|Right-Handed|1.3|Carreno-Busta P.|ESP|Right-Handed|3.54|0.0|-5.0|6316.0|12.0|10.0
clay|Sinner J.|ITA|Right-Handed|1.89|Rublev A.|RUS|Right-Handed|1.92|0.0|-2.0|-1321.0|6.0|0.0
clay|Davidovich Fokina A.|ESP|Right-Handed|2.07|Goffin D.|BEL|Right-Handed|1.76|0.0|-8.0|2.0|10.0|3.0
clay|Tabilo A.|CHL|Left-Handed|1.26|Ritschard A.|CHE|Right-Handed|3.63|0.0|-4.0|395.0|-7.0|-5.0
clay|Zhang Z.|CHN|Right-Handed|1.59|Mejia N.|COL|Right-Handed|2.27|0.0|2.0|95.0|10.0|8.0
clay|Pouille L.|FRA|Right-Handed|1.39|Roca Batalla O.|ESP|Right-Handed|2.83|0.0|-1.0|286.0|9.0|12.0
