Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Gojowczyk P.|DEU|Right-Handed|2.31|Valkusz M.|HUN|Right-Handed|1.57|0.0|10.0|409.0|8.0|5.0
hard|Kubler J.|AUS|Right-Handed|1.76|Karatsev A.|RUS|Right-Handed|2.06|0.0|1.0|163.0|-11.0|-7.0
indoors|Wawrinka S.|CHE|Right-Handed|1.29|Bergs Z.|BEL|Right-Handed|3.55|0.0|13.0|85.0|-4.0|-3.0
hard|Andreozzi G.|ARG|Right-Handed|1.33|Statham R.|NZL|Right-Handed|3.13|0.0|-5.0|472.0|-2.0|5.0
hard|Milojevic N.|SRB|Right-Handed|1.67|Chung Y.|KOR|Right-Handed|2.11|0.0|2.0|429.0|-2.0|10.0
clay|Martinez P.|ESP|Right-Handed|2.35|Garin C.|CHL|Right-Handed|1.59|0.0|-2.0|135.0|-9.0|0.0
hard|Marterer M.|DEU|Left-Handed|1.23|Elias G.|PRT|Right-Handed|3.99|0.0|-5.0|-104.0|8.0|8.0
indoors|Brouwer G.|NLD|Left-Handed|1.58|Brancaccio R.|ITA|Right-Handed|2.32|0.0|0.0|225.0|0.0|8.0
hard|Davidovich Fokina A.|ESP|Right-Handed|1.52|Lestienne C.|FRA|Right-Handed|2.54|0.0|-5.0|459.0|3.0|3.0
indoors|Bublik A.|KAZ|Right-Handed|1.59|Krajinovic F.|SRB|Right-Handed|2.33|0.0|-3.0|90.0|2.0|13.0
clay|Djere L.|SRB|Right-Handed|1.43|Bagnis F.|ARG|Left-Handed|2.81|0.0|-6.0|211.0|0.0|5.0
clay|Molcan A.|SVK|Left-Handed|1.08|Fonseca J.|BRA|Right-Handed|8.32|0.0|7.0|810.0|0.0|-7.0
indoors|Klein L.|SVK|Right-Handed|2.11|Piros Z.|HUN|Right-Handed|1.7|0.0|1.0|136.0|17.0|13.0
hard|O'Connell C.|AUS|Right-Handed|1.36|Verdasco F.|ESP|Left-Handed|3.17|0.0|-10.0|100.0|-12.0|-5.0
indoors|Ritschard A.|CHE|Right-Handed|2.03|Bellier A.|CHE|Left-Handed|1.75|0.0|4.0|-23.0|2.0|-3.0
clay|Dellien H.|BOL|Right-Handed|1.41|Sousa J.|PRT|Right-Handed|2.88|0.0|-3.0|90.0|1.0|-5.0
clay|Monteiro T.|BRA|Left-Handed|2.8|Thiem D.|AUT|Right-Handed|1.44|0.0|2.0|81.0|-1.0|-2.0
